Composition = 0
log(temp), log pressure (dyne/cm^2), log density (g/cc)
1.38,-3.4,0.00740063201712843
1.38,-3.2,0.008724891318096398
1.38,-3.0,0.010049150619064452
1.38,-2.8,0.011373409920032492
1.38,-2.6,0.012697669221000565
1.38,-2.4,0.014021928521968605
1.38,-2.2,0.015346187822936666
1.38,-2.0,0.016670447123904718
1.38,-1.8,0.01799470642487273
1.38,-1.6,0.019318965725840805
1.38,-1.4,0.02064322502680884
1.38,-1.2,0.021967484327776805
1.38,-1.0,0.023291743628744886
1.38,-0.8,0.0246160029297129
1.38,-0.6,0.025940262230680924
1.38,-0.4,0.027264521531649023
1.38,-0.2,0.02858878083261701
1.38,0.0,0.029913040133585082
1.38,0.2,0.03123729943455309
1.38,0.4,0.03256155873552119
1.38,0.6,0.03388581803648922
1.38,0.8,0.03521007733745723
1.38,1.0,0.036534336638425265
1.38,1.2,0.037858595939393336
1.38,1.4,0.03918285524036137
1.38,1.6,0.040507114541329374
1.38,1.8,0.04183137384229741
1.38,2.0,0.04315563314326547
1.38,2.2,0.0444798924442335
1.38,2.4,0.04580415174520159
1.38,2.6,0.0471284110461696
1.38,2.8,0.048452670347137655
1.38,3.0,0.04977692964810572
1.38,3.2,0.05110118894907371
1.38,3.4,0.05242544825004177
1.38,3.6,0.05374970755100979
1.38,3.8,0.055073966851977865
1.38,4.0,0.0563982261529459
1.38,4.2,0.05772248545391396
1.38,4.4,0.05904674475488196
1.38,4.6,0.06037100405585005
1.38,4.8,0.061695263356818075
1.38,5.0,0.06301952265778611
1.38,5.2,0.0643437819587541
1.38,5.4,0.06566804125972214
1.38,5.6,0.06699230056069025
1.38,5.8,0.06831655986165826
1.38,6.0,0.06964081916262635
1.38,6.2,0.07096507846359434
1.38,6.4,0.07228933776456238
1.38,6.6,0.0736135970655304
1.38,6.8,0.07493785636649847
1.38,7.0,0.07626211566746648
1.38,7.2,0.07758637496843457
1.38,7.4,0.07891063426940262
1.38,7.6,0.0802348935703706
1.38,7.8,0.08155915287133872
1.38,8.0,0.08288341217230667
1.38,8.2,0.08420767147327479
1.38,8.4,0.08553193077424283
1.38,8.6,0.08685619007521081
1.38,8.8,0.08818044937617889
1.38,9.0,0.08950470867714691
1.38,9.2,0.09082896797811496
1.38,9.4,0.09215322727908302
1.38,9.6,0.09347748658005102
1.38,9.8,0.09480174588101911
1.38,10.0,0.09612600518198709
1.38,10.2,0.09745026448295513
1.38,10.4,0.09877452378392321
1.38,10.6,0.10225009926674096
1.38,10.8,0.13241431180837643
1.38,11.0,0.16257852435001158
1.38,11.2,0.19274273689164675
1.38,11.4,0.23501611798356659
1.38,11.6,0.2811258642120155
1.38,11.8,0.33322715338822967
1.38,12.0,0.3894805505343647
1.38,12.2,0.45185323264533195
1.38,12.4,0.5171099741987467
1.38,12.6,0.5869140548139076
1.38,12.8,0.6608125461357981
1.38,13.0,0.7377195693484377
1.38,13.2,0.817703687281548
1.38,13.4,0.9006963450441883
1.38,13.6,0.9870161812772615
1.38,13.8,1.0758768047294955
1.38,14.0,1.1671437899277814
1.38,14.2,1.2606848997979403
1.38,14.4,1.3563566095859723
1.38,14.6,1.454011977429984
1.38,14.8,1.5535057324193442
1.38,15.0,1.6546975520022371
1.38,15.2,1.757453930280171
1.38,15.4,1.8616494367612733
1.38,15.6,1.9671673359214215
1.46,-6.0,0.002881633924930616
1.46,-5.8,0.002881633924930616
1.46,-5.6,0.002881633924930616
1.46,-5.4,0.002881633924930616
1.46,-5.2,0.002881633924930616
1.46,-5.0,0.002881633924930616
1.46,-4.8,0.002881633924930616
1.46,-4.6,0.002881633924930616
1.46,-4.4,0.002881633924930616
1.46,-4.2,0.002881633924930616
1.46,-4.0,0.002881633924930616
1.46,-3.8,0.004213382984186915
1.46,-3.6,0.005545132043443129
1.46,-3.4,0.0068768811026992775
1.46,-3.2,0.00820863016195551
1.46,-3.0,0.009540379221211759
1.46,-2.8,0.010872128280467979
1.46,-2.6,0.012203877339724212
1.46,-2.4,0.013535626398980477
1.46,-2.2,0.014867375458236683
1.46,-2.0,0.016199124517492922
1.46,-1.8,0.017530873576749133
1.46,-1.6,0.01886262263600531
1.46,-1.4,0.02019437169526157
1.46,-1.2,0.021526120754517847
1.46,-1.0,0.022857869813774027
1.46,-0.8,0.02418961887303024
1.46,-0.6,0.025521367932286456
1.46,-0.4,0.02685311699154267
1.46,-0.2,0.028184866050798913
1.46,0.0,0.02951661511005514
1.46,0.2,0.030848364169311422
1.46,0.4,0.0321801132285676
1.46,0.6,0.0335118622878238
1.46,0.8,0.034843611347080014
1.46,1.0,0.03617536040633625
1.46,1.2,0.037507109465592464
1.46,1.4,0.03883885852484877
1.46,1.6,0.04017060758410494
1.46,1.8,0.041502356643361146
1.46,2.0,0.0428341057026174
1.46,2.2,0.044165854761873596
1.46,2.4,0.045497603821129835
1.46,2.6,0.04682935288038605
1.46,2.8,0.04816110193964232
1.46,3.0,0.04949285099889858
1.46,3.2,0.05082460005815478
1.46,3.4,0.052156349117410954
1.46,3.6,0.053488098176667234
1.46,3.8,0.05481984723592343
1.46,4.0,0.056151596295179684
1.46,4.2,0.05748334535443592
1.46,4.4,0.05881509441369208
1.46,4.6,0.060146843472948304
1.46,4.8,0.06147859253220458
1.46,5.0,0.06281034159146083
1.46,5.2,0.06414209065071705
1.46,5.4,0.06547383970997322
1.46,5.6,0.06680558876922948
1.46,5.8,0.06813733782848569
1.46,6.0,0.06946908688774193
1.46,6.2,0.07080083594699817
1.46,6.4,0.07213258500625437
1.46,6.6,0.07346433406551062
1.46,6.8,0.07479608312476684
1.46,7.0,0.07612783218402307
1.46,7.2,0.07745958124327929
1.46,7.4,0.07879133030253546
1.46,7.6,0.0801230793617917
1.46,7.8,0.081454828421048
1.46,8.0,0.08278657748030421
1.46,8.2,0.08411832653956043
1.46,8.4,0.0854500755988166
1.46,8.6,0.08678182465807283
1.46,8.8,0.08811357371732909
1.46,9.0,0.08944532277658529
1.46,9.2,0.09077707183584154
1.46,9.4,0.09210882089509773
1.46,9.6,0.09344056995435397
1.46,9.8,0.0947723190136102
1.46,10.0,0.09610406807286644
1.46,10.2,0.09743581713212265
1.46,10.4,0.09876756619137887
1.46,10.6,0.10224950993627048
1.46,10.8,0.13241388459981226
1.46,11.0,0.16257825926335373
1.46,11.2,0.19274263392689525
1.46,11.4,0.23501604939919027
1.46,11.6,0.2811258340593431
1.46,11.8,0.33322713998870274
1.46,12.0,0.38948054423595246
1.46,12.2,0.45185322906845504
1.46,12.4,0.5171099725856811
1.46,12.6,0.5869140540558486
1.46,12.8,0.6608125457460646
1.46,13.0,0.7377195691638225
1.46,13.2,0.817703687195926
1.46,13.4,0.9006963450044981
1.46,13.6,0.9870161812576062
1.46,13.8,1.0758768047196863
1.46,14.0,1.1671437899229589
1.46,14.2,1.2606848997955828
1.46,14.4,1.3563566095848214
1.46,14.6,1.4540119774294222
1.46,14.8,1.55350573241907
1.46,15.0,1.6546975520021028
1.46,15.2,1.7574539302801055
1.46,15.4,1.8616494367612417
1.46,15.6,1.9671673359214061
1.54,-6.0,0.0023233095482592158
1.54,-5.8,0.0023233095482592158
1.54,-5.6,0.0023233095482592158
1.54,-5.4,0.0023233095482592158
1.54,-5.2,0.0023233095482592158
1.54,-5.0,0.0023233095482592158
1.54,-4.8,0.0023233095482592158
1.54,-4.6,0.0023233095482592158
1.54,-4.4,0.0023233095482592158
1.54,-4.2,0.0023233095482592158
1.54,-4.0,0.0023233095482592158
1.54,-3.8,0.003662713943107828
1.54,-3.6,0.005002118337956495
1.54,-3.4,0.006341522732805114
1.54,-3.2,0.0076809271276537675
1.54,-3.0,0.009020331522502333
1.54,-2.8,0.010359735917350952
1.54,-2.6,0.011699140312199648
1.54,-2.4,0.013038544707048242
1.54,-2.2,0.014377949101896829
1.54,-2.0,0.015717353496745495
1.54,-1.8,0.01705675789159407
1.54,-1.6,0.018396162286442766
1.54,-1.4,0.019735566681291346
1.54,-1.2,0.02107497107614
1.54,-1.0,0.02241437547098864
1.54,-0.8,0.023753779865837227
1.54,-0.6,0.025093184260685818
1.54,-0.4,0.026432588655534456
1.54,-0.2,0.027771993050383078
1.54,0.0,0.029111397445231738
1.54,0.2,0.030450801840080345
1.54,0.4,0.03179020623492894
1.54,0.6,0.033129610629777574
1.54,0.8,0.03446901502462624
1.54,1.0,0.035808419419474866
1.54,1.2,0.03714782381432346
1.54,1.4,0.03848722820917205
1.54,1.6,0.039826632604020674
1.54,1.8,0.041166036998869324
1.54,2.0,0.04250544139371795
1.54,2.2,0.043844845788566546
1.54,2.4,0.04518425018341522
1.54,2.6,0.046523654578263796
1.54,2.8,0.04786305897311246
1.54,3.0,0.049202463367961045
1.54,3.2,0.05054186776280964
1.54,3.4,0.051881272157658316
1.54,3.6,0.0532206765525069
1.54,3.8,0.05456008094735553
1.54,4.0,0.055899485342204173
1.54,4.2,0.05723888973705276
1.54,4.4,0.05857829413190144
1.54,4.6,0.05991769852675002
1.54,4.8,0.061257102921598694
1.54,5.0,0.0625965073164473
1.54,5.2,0.06393591171129588
1.54,5.4,0.06527531610614454
1.54,5.6,0.06661472050099314
1.54,5.8,0.06795412489584175
1.54,6.0,0.0692935292906904
1.54,6.2,0.07063293368553906
1.54,6.4,0.07197233808038768
1.54,6.6,0.0733117424752363
1.54,6.8,0.07465114687008491
1.54,7.0,0.07599055126493355
1.54,7.2,0.07732995565978217
1.54,7.4,0.07866936005463072
1.54,7.6,0.08000876444947935
1.54,7.8,0.08134816884432802
1.54,8.0,0.08268757323917664
1.54,8.2,0.08402697763402527
1.54,8.4,0.0853663820288739
1.54,8.6,0.08670578642372251
1.54,8.8,0.08804519081857112
1.54,9.0,0.08938459521341972
1.54,9.2,0.0907239996082684
1.54,9.4,0.09206340400311698
1.54,9.6,0.09340280839796564
1.54,9.8,0.09474221279281428
1.54,10.0,0.09608161718766288
1.54,10.2,0.09742102158251147
1.54,10.4,0.09876042597736015
1.54,10.6,0.1022482808534842
1.54,10.8,0.13241299241246482
1.54,11.0,0.16257770397144514
1.54,11.2,0.19274241553042548
1.54,11.4,0.2350158999805535
1.54,11.6,0.28112576433632824
1.54,11.8,0.33322710570542435
1.54,12.0,0.38948052854105786
1.54,12.2,0.451853220259212
1.54,12.4,0.5171099685884633
1.54,12.6,0.5869140521708358
1.54,12.8,0.660812544786689
1.54,13.0,0.7377195687186543
1.54,13.2,0.8177036869883691
1.54,13.4,0.9006963449082859
1.54,13.6,0.9870161812099599
1.54,13.8,1.0758768046959066
1.54,14.0,1.1671437899112687
1.54,14.2,1.2606848997898676
1.54,14.4,1.3563566095820316
1.54,14.6,1.4540119774280604
1.54,14.8,1.553505732418405
1.54,15.0,1.6546975520017781
1.54,15.2,1.7574539302799468
1.54,15.4,1.8616494367611645
1.54,15.6,1.9671673359213688
1.62,-6.0,0.001754643813870633
1.62,-5.8,0.001754643813870633
1.62,-5.6,0.001754643813870633
1.62,-5.4,0.001754643813870633
1.62,-5.2,0.001754643813870633
1.62,-5.0,0.001754643813870633
1.62,-4.8,0.001754643813870633
1.62,-4.6,0.001754643813870633
1.62,-4.4,0.001754643813870633
1.62,-4.2,0.001754643813870633
1.62,-4.0,0.001754643813870633
1.62,-3.8,0.0031018444734098012
1.62,-3.6,0.004449045132948942
1.62,-3.4,0.005796245792488047
1.62,-3.2,0.007143446452027145
1.62,-3.0,0.008490647111566297
1.62,-2.8,0.009837847771105409
1.62,-2.6,0.011185048430644605
1.62,-2.4,0.01253224909018364
1.62,-2.2,0.013879449749722815
1.62,-2.0,0.0152266504092619
1.62,-1.8,0.016573851068801028
1.62,-1.6,0.017921051728340156
1.62,-1.4,0.019268252387879277
1.62,-1.2,0.0206154530474184
1.62,-1.0,0.021962653706957568
1.62,-0.8,0.02330985436649668
1.62,-0.6,0.024657055026035855
1.62,-0.4,0.026004255685574944
1.62,-0.2,0.02735145634511412
1.62,0.0,0.028698657004653173
1.62,0.2,0.0300458576641923
1.62,0.4,0.03139305832373149
1.62,0.6,0.03274025898327057
1.62,0.8,0.034087459642809674
1.62,1.0,0.03543466030234885
1.62,1.2,0.03678186096188799
1.62,1.4,0.038129061621427096
1.62,1.6,0.039476262280966234
1.62,1.8,0.0408234629405053
1.62,2.0,0.04217066360004444
1.62,2.2,0.043517864259583636
1.62,2.4,0.044865064919122746
1.62,2.6,0.046212265578661836
1.62,2.8,0.04755946623820095
1.62,3.0,0.04890666689774008
1.62,3.2,0.0502538675572792
1.62,3.4,0.051601068216818334
1.62,3.6,0.052948268876357486
1.62,3.8,0.05429546953589661
1.62,4.0,0.05564267019543577
1.62,4.2,0.05698987085497484
1.62,4.4,0.05833707151451402
1.62,4.6,0.05968427217405312
1.62,4.8,0.06103147283359221
1.62,5.0,0.06237867349313136
1.62,5.2,0.06372587415267048
1.62,5.4,0.0650730748122096
1.62,5.6,0.06642027547174872
1.62,5.8,0.06776747613128788
1.62,6.0,0.06911467679082701
1.62,6.2,0.07046187745036613
1.62,6.4,0.07180907810990522
1.62,6.6,0.07315627876944436
1.62,6.8,0.0745034794289835
1.62,7.0,0.07585068008852265
1.62,7.2,0.07719788074806176
1.62,7.4,0.07854508140760091
1.62,7.6,0.07989228206713998
1.62,7.8,0.08123948272667912
1.62,8.0,0.08258668338621832
1.62,8.2,0.0839338840457574
1.62,8.4,0.08528108470529655
1.62,8.6,0.08662828536483563
1.62,8.8,0.08797548602437479
1.62,9.0,0.08932268668391388
1.62,9.2,0.09066988734345302
1.62,9.4,0.09201708800299212
1.62,9.6,0.09336428866253126
1.62,9.8,0.09471148932207042
1.62,10.0,0.09605868998160956
1.62,10.2,0.09740589064114864
1.62,10.4,0.09875309130068781
1.62,10.6,0.10224566389832616
1.62,10.8,0.13241109262190903
1.62,11.0,0.16257652134549164
1.62,11.2,0.1927419500690743
1.62,11.4,0.23501557287099692
1.62,11.6,0.2811255960672544
1.62,11.8,0.3332269937788313
1.62,12.0,0.3894804403793896
1.62,12.2,0.45185316243373297
1.62,12.4,0.5171099437699168
1.62,12.6,0.5869140305064071
1.62,12.8,0.6608125360713646
1.62,13.0,0.7377195686738296
1.62,13.2,0.8177036864934937
1.62,13.4,0.900696344624591
1.62,13.6,0.9870161810872496
1.62,13.8,1.0758768046428562
1.62,14.0,1.1671437898867518
1.62,14.2,1.2606848997777502
1.62,14.4,1.3563566095761164
1.62,14.6,1.4540119774251727
1.62,14.8,1.5535057324169945
1.62,15.0,1.6546975520010894
1.62,15.2,1.7574539302796106
1.62,15.4,1.861649436761001
1.62,15.6,1.9671673359212898
1.7,-6.0,0.0011750922032728779
1.7,-5.8,0.0011750922032728779
1.7,-5.6,0.0011750922032728779
1.7,-5.4,0.0011750922032728779
1.7,-5.2,0.0011750922032728779
1.7,-5.0,0.0011750922032728779
1.7,-4.8,0.0011750922032728779
1.7,-4.6,0.0011750922032728779
1.7,-4.4,0.0011750922032728779
1.7,-4.2,0.0011750922032728779
1.7,-4.0,0.0011750922032728779
1.7,-3.8,0.00253023679387509
1.7,-3.6,0.003885381384477171
1.7,-3.4,0.0052405259750793005
1.7,-3.2,0.006595670565681494
1.7,-3.0,0.00795081515628359
1.7,-2.8,0.009305959746885766
1.7,-2.6,0.010661104337487909
1.7,-2.4,0.012016248928090086
1.7,-2.2,0.01337139351869217
1.7,-2.0,0.014726538109294342
1.7,-1.8,0.016081682699896474
1.7,-1.6,0.0174368272904986
1.7,-1.4,0.01879197188110078
1.7,-1.2,0.020147116471702968
1.7,-1.0,0.021502261062305104
1.7,-0.8,0.022857405652907174
1.7,-0.6,0.024212550243509354
1.7,-0.4,0.025567694834111532
1.7,-0.2,0.026922839424713647
1.7,0.0,0.028277984015315803
1.7,0.2,0.029633128605917974
1.7,0.4,0.030988273196520057
1.7,0.6,0.0323434177871222
1.7,0.8,0.03369856237772433
1.7,1.0,0.03505370696832653
1.7,1.2,0.03640885155892865
