Composition = 80% Sio2, 20% Water
log temp, log pressure (dyne/cm^2), logdensity (g/cc)
1.7,3.6,0.3376386736031187
1.7,3.8,0.33893515491634185
1.7,4.0,0.3402316312596453
1.7,4.2,0.3415281026332795
1.7,4.4,0.34282456903749503
1.7,4.6,0.34412103047254217
1.7,4.8,0.345417486938672
1.7,5.0,0.34671393843613485
1.7,5.2,0.3480103849651819
1.7,5.4,0.34930682652606404
1.7,5.6,0.35060326311903234
1.7,5.8,0.35189969474433797
1.7,6.0,0.35319612140223217
1.7,6.2,0.35449254309296646
1.7,6.4,0.35578895981679226
1.7,6.6,0.3570853715739611
1.7,6.8,0.3583817783647247
1.7,7.0,0.35967818018933484
1.7,7.2,0.3609745770480434
1.7,7.4,0.3622709689411023
1.7,7.6,0.3635673558687639
1.7,7.8,0.36486373783128
1.7,8.0,0.3661601148289031
1.7,8.2,0.3674564868618856
1.7,8.4,0.36875285393047996
1.7,8.6,0.37004921603493884
1.7,8.8,0.37134557317551475
1.7,9.0,0.37264192535246066
1.7,9.2,0.3739382725660292
1.7,9.4,0.37523461481647374
1.7,9.6,0.3765309521040471
1.7,9.8,0.3778272844290026
1.7,10.0,0.37912361179159343
1.7,10.2,0.3804199341920731
1.7,10.4,0.38171625163069506
1.7,10.6,0.3838322933984793
1.7,10.8,0.395922701510748
1.7,11.0,0.40756623943877923
1.7,11.2,0.4197659494606727
1.7,11.4,0.45628993737752943
1.7,11.6,0.4940321878916598
1.7,11.8,0.5342944785135628
1.7,12.0,0.5846001165826578
1.7,12.2,0.6367508727042336
1.7,12.4,0.6958953627122367
1.7,12.6,0.7575597102648934
1.7,12.8,0.8242437196800382
1.7,13.0,0.8942933926349137
1.7,13.2,0.967289619653709
1.7,13.4,1.0438351205749412
1.7,13.6,1.12377423891697
1.7,13.8,1.2063269960109098
1.7,14.0,1.2914576948251064
1.7,14.2,1.3790813149090764
1.7,14.4,1.4690839986353879
1.7,14.6,1.5614733186676317
1.7,14.8,1.655954572071737
1.7,15.0,1.7523607093416482
1.7,15.2,1.8505748579255896
1.7,15.4,1.9504802390416884
1.78,-3.8,0.2891124413760046
1.78,-3.6,0.29041660974097566
1.78,-3.4,0.2917207730244266
1.78,-3.2,0.29302493122661194
1.78,-3.0,0.29432908434778565
1.78,-2.8,0.2956332323882022
1.78,-2.6,0.2969373753481162
1.78,-2.4,0.2982415132277823
1.78,-2.2,0.29954564602745526
1.78,-2.0,0.3008497737473897
1.78,-1.8,0.3021538963878407
1.78,-1.6,0.30345801394906335
1.78,-1.4,0.3047621264313127
1.78,-1.2,0.30606623383484394
1.78,-1.0,0.3073703361599127
1.78,-0.8,0.3086744334067745
1.78,-0.6,0.30997852557568445
1.78,-0.4,0.31128261266689866
1.78,-0.2,0.3125866946806726
1.78,0.0,0.3138907716172626
1.78,0.2,0.3151948434769242
1.78,0.4,0.31649891025991383
1.78,0.6,0.31780297196648755
1.78,0.8,0.31910702859690165
1.78,1.0,0.3204110801514126
1.78,1.2,0.3217151266302771
1.78,1.4,0.32301916803375147
1.78,1.6,0.32432320436209267
1.78,1.8,0.32562723561555756
1.78,2.0,0.32693126179440285
1.78,2.2,0.3282352828988859
1.78,2.4,0.3295392989292637
1.78,2.6,0.3308433098857935
1.78,2.8,0.33214731576873296
1.78,3.0,0.33345131657833915
1.78,3.2,0.3347553123148698
1.78,3.4,0.3360593029785827
1.78,3.6,0.3373632885697356
1.78,3.8,0.3386672690885865
1.78,4.0,0.3399712445353931
1.78,4.2,0.34127521491041374
1.78,4.4,0.3425791802139068
1.78,4.6,0.3438831404461303
1.78,4.8,0.34518709560734273
1.78,5.0,0.34649104569780276
1.78,5.2,0.3477949907177688
1.78,5.4,0.3490989306674999
1.78,5.6,0.35040286554725464
1.78,5.8,0.3517067953572922
1.78,6.0,0.3530107200978715
1.78,6.2,0.35431463976925165
1.78,6.4,0.355618554371692
1.78,6.6,0.356922463905452
1.78,6.8,0.358226368370791
1.78,7.0,0.35953026776796854
1.78,7.2,0.36083416209724456
1.78,7.4,0.36213805135887867
1.78,7.6,0.36344193555313065
1.78,7.8,0.3647458146802609
1.78,8.0,0.3660496887405291
1.78,8.2,0.3673535577341957
1.78,8.4,0.36865742166152093
1.78,8.6,0.3699612805227653
1.78,8.8,0.37126513431818936
1.78,9.0,0.3725689830480536
1.78,9.2,0.3738728267126189
1.78,9.4,0.3751766653121459
1.78,9.6,0.3764804988468958
1.78,9.8,0.3777843273171295
1.78,10.0,0.3790881507231082
1.78,10.2,0.3803919690650932
1.78,10.4,0.3816957823433458
1.78,10.6,0.38381553449671507
1.78,10.8,0.39591122707691034
1.78,11.0,0.40756019116636594
1.78,11.2,0.41976344255236986
1.78,11.4,0.45628814289503583
1.78,11.6,0.494031173178752
1.78,11.8,0.5342939911438309
1.78,12.0,0.5845998342398957
1.78,12.2,0.636750743017548
1.78,12.4,0.6958952816915879
1.78,12.6,0.7575596829020785
1.78,12.8,0.8242437074092265
1.78,13.0,0.8942933861718454
1.78,13.2,0.967289613397846
1.78,13.4,1.043835112392709
1.78,13.6,1.1237742340794725
1.78,13.8,1.2063269944562973
1.78,14.0,1.2914576948393235
1.78,14.2,1.3790813148518917
1.78,14.4,1.4690839986090578
1.78,14.6,1.5614733186552385
1.78,14.8,1.6559545720657913
1.78,15.0,1.7523607093388263
1.78,15.2,1.850574857924258
1.78,15.4,1.9504802390410634
1.86,-3.8,0.28854679149504253
1.86,-3.6,0.2898586324516581
1.86,-3.4,0.29117046822267717
1.86,-3.2,0.2924822988083617
1.86,-3.0,0.29379412420897394
1.86,-2.8,0.29510594442477583
1.86,-2.6,0.2964177594560298
1.86,-2.4,0.29772956930299826
1.86,-2.2,0.2990413739659438
1.86,-2.0,0.30035317344512913
1.86,-1.8,0.3016649677408168
1.86,-1.6,0.30297675685326986
1.86,-1.4,0.30428854078275125
1.86,-1.2,0.30560031952952393
1.86,-1.0,0.3069120930938513
1.86,-0.8,0.30822386147599645
1.86,-0.6,0.3095356246762231
1.86,-0.4,0.3108473826947945
1.86,-0.2,0.3121591355319744
1.86,0.0,0.3134708831880265
1.86,0.2,0.3147826256632148
1.86,0.4,0.3160943629578032
1.86,0.6,0.3174060950720557
1.86,0.8,0.31871782200623655
1.86,1.0,0.3200295437606101
1.86,1.2,0.3213412603354407
1.86,1.4,0.32265297173099283
1.86,1.6,0.3239646779475313
1.86,1.8,0.3252763789853207
1.86,2.0,0.3265880748446258
1.86,2.2,0.3278997655257119
1.86,2.4,0.3292114510288437
1.86,2.6,0.33052313135428657
1.86,2.8,0.3318348065023057
1.86,3.0,0.3331464764731666
1.86,3.2,0.3344581412671347
1.86,3.4,0.3357698008844758
1.86,3.6,0.3370814553254553
1.86,3.8,0.33839310459033944
1.86,4.0,0.33970474867939393
1.86,4.2,0.34101638759288455
1.86,4.4,0.34232802133107804
1.86,4.6,0.34363964989424045
1.86,4.8,0.3449512732826381
1.86,5.0,0.3462628914965374
1.86,5.2,0.34757450453620514
1.86,5.4,0.3488861124019081
1.86,5.6,0.35019771509391295
1.86,5.8,0.3515093126124866
1.86,6.0,0.35282090495789614
1.86,6.2,0.3541324921304087
1.86,6.4,0.35544407413029183
1.86,6.6,0.3567556509578125
1.86,6.8,0.3580672226132384
1.86,7.0,0.359378789096837
1.86,7.2,0.3606903504088762
1.86,7.4,0.3620019065496236
1.86,7.6,0.3633134575193474
1.86,7.8,0.36462500331831527
1.86,8.0,0.3659365439467957
1.86,8.2,0.3672480794050566
1.86,8.4,0.36855960969336654
1.86,8.6,0.36987113481199396
1.86,8.8,0.3711826547612075
1.86,9.0,0.37249416954127557
1.86,9.2,0.3738056791524673
1.86,9.4,0.3751171835950514
1.86,9.6,0.376428682869297
1.86,9.8,0.3777401769754732
1.86,10.0,0.379051665913849
1.86,10.2,0.38036314968469404
1.86,10.4,0.3816746282882777
1.86,10.6,0.38379502704107704
1.86,10.8,0.3958971428728845
1.86,11.0,0.4075525992799236
1.86,11.2,0.41975888580873977
1.86,11.4,0.4562849219502102
1.86,11.6,0.4940293527611491
1.86,11.8,0.5342930917535744
1.86,12.0,0.5845992901465266
1.86,12.2,0.6367505070163447
1.86,12.4,0.6958951358886981
1.86,12.6,0.7575596191128862
1.86,12.8,0.8242436797170629
1.86,13.0,0.894293376398647
1.86,13.2,0.9672896080146356
1.86,13.4,1.0438351006631739
1.86,13.6,1.1237742180274835
1.86,13.8,1.2063269881117107
1.86,14.0,1.2914576952337673
1.86,14.2,1.37908131474097
1.86,14.4,1.4690839985577946
1.86,14.6,1.56147331863111
1.86,14.8,1.6559545720542168
1.86,15.0,1.7523607093333315
1.86,15.2,1.850574857921666
1.86,15.4,1.9504802390398457
1.94,-3.8,0.2879650850998355
1.94,-3.6,0.289284807982639
1.94,-3.4,0.2906045255748719
1.94,-3.2,0.2919242378768044
1.94,-3.0,0.2932439448887062
1.94,-2.8,0.29456364661084783
1.94,-2.6,0.2958833430434992
1.94,-2.4,0.29720303418693084
1.94,-2.2,0.29852272004141334
1.94,-2.0,0.2998424006072172
1.94,-1.8,0.30116207588461297
1.94,-1.6,0.3024817458738718
1.94,-1.4,0.3038014105752645
1.94,-1.2,0.30512106998906197
1.94,-1.0,0.30644072411553563
1.94,-0.8,0.3077603729549568
1.94,-0.6,0.30908001650759653
1.94,-0.4,0.3103996547737267
1.94,-0.2,0.311719287753619
1.94,0.0,0.31303891544754486
1.94,0.2,0.3143585378557762
1.94,0.4,0.3156781549785853
1.94,0.6,0.3169977668162441
1.94,0.8,0.3183173733690246
1.94,1.0,0.3196369746371994
1.94,1.2,0.32095657062104077
1.94,1.4,0.3222761613208214
1.94,1.6,0.32359574673681385
1.94,1.8,0.3249153268692909
1.94,2.0,0.32623490171852565
1.94,2.2,0.32755447128479087
1.94,2.4,0.32887403556835987
1.94,2.6,0.3301935945695056
1.94,2.8,0.3315131482885018
1.94,3.0,0.3328326967256217
1.94,3.2,0.334152239881139
1.94,3.4,0.3354717777553273
1.94,3.6,0.3367913103484604
1.94,3.8,0.33811083766081246
1.94,4.0,0.3394303596926571
1.94,4.2,0.3407498764442688
1.94,4.4,0.34206938791592184
1.94,4.6,0.3433888941078904
1.94,4.8,0.3447083950204492
1.94,5.0,0.3460278906538726
1.94,5.2,0.34734738100843565
1.94,5.4,0.3486668660844129
1.94,5.6,0.3499863458820795
1.94,5.8,0.3513058204017104
1.94,6.0,0.35262528964358075
1.94,6.2,0.3539447536079659
1.94,6.4,0.3552642122951415
1.94,6.6,0.35658366570538264
1.94,6.8,0.3579031138389652
1.94,7.0,0.35922255669616493
1.94,7.2,0.3605419942772576
1.94,7.4,0.36186142658251935
1.94,7.6,0.3631808536122261
1.94,7.8,0.36450027536665414
1.94,8.0,0.3658196918460797
1.94,8.2,0.3671391030507795
1.94,8.4,0.36845850898102983
1.94,8.6,0.3697779096371073
1.94,8.8,0.37109730501928895
1.94,9.0,0.37241669512785136
1.94,9.2,0.37373607996307173
1.94,9.4,0.3750554595252272
1.94,9.6,0.3763748338145947
1.94,9.8,0.37769420283145205
1.94,10.0,0.3790135665760763
1.94,10.2,0.3803329250487453
1.94,10.4,0.38165227824973647
1.94,10.6,0.38376458656915796
1.94,10.8,0.3958760532372931
1.94,11.0,0.4075407269370836
1.94,11.2,0.41974817381515905
1.94,11.4,0.4562773070830691
1.94,11.6,0.49402505192615065
1.94,11.8,0.5342910132345605
1.94,12.0,0.5845980886860884
1.94,12.2,0.6367500040371707
1.94,12.4,0.6958947956290938
1.94,12.6,0.7575594130435517
1.94,12.8,0.8242435120067921
1.94,13.0,0.894293252332304
1.94,13.2,0.9672895416608219
1.94,13.4,1.0438350655717563
1.94,13.6,1.123774205497615
1.94,13.8,1.206326985696773
1.94,14.0,1.2914576946916825
1.94,14.2,1.3790813144553926
1.94,14.4,1.4690839984198631
1.94,14.6,1.5614733185731549
1.94,14.8,1.6559545720266824
1.94,15.0,1.7523607093134146
1.94,15.2,1.8505748578963015
1.94,15.4,1.9504802390291367
2.02,-3.6,0.28869743753349114
2.02,-3.4,0.2900252087867219
2.02,-3.2,0.29135297464514665
2.02,-3.0,0.29268073510904363
2.02,-2.8,0.2940084901786907
2.02,-2.6,0.2953362398543662
2.02,-2.4,0.2966639841363484
2.02,-2.2,0.29799172302491594
2.02,-2.0,0.29931945652034736
2.02,-1.8,0.30064718462292156
2.02,-1.6,0.30197490733291704
2.02,-1.4,0.303302624650613
2.02,-1.2,0.3046303365762884
2.02,-1.0,0.30595804311022257
2.02,-0.8,0.3072857442526946
2.02,-0.6,0.3086134400039841
2.02,-0.4,0.3099411303643708
2.02,-0.2,0.3112688153341339
2.02,0.0,0.31259649491355357
2.02,0.2,0.3139241691029096
2.02,0.4,0.3152518379024821
2.02,0.6,0.3165795013125512
2.02,0.8,0.31790715933339714
2.02,1.0,0.31923481196530024
2.02,1.2,0.3205624592085411
2.02,1.4,0.3218901010634004
2.02,1.6,0.3232177375301588
2.02,1.8,0.32454536860909705
2.02,2.0,0.32587299430049654
2.02,2.2,0.32720061460463806
2.02,2.4,0.3285282295218027
2.02,2.6,0.3298558390522721
2.02,2.8,0.3311834431963277
2.02,3.0,0.3325110419542509
2.02,3.2,0.3338386353263236
2.02,3.4,0.3351662233128275
2.02,3.6,0.33649380591404443
2.02,3.8,0.33782138313025667
2.02,4.0,0.33914895496174624
2.02,4.2,0.34047652140879553
2.02,4.4,0.3418040824716871
2.02,4.6,0.343131638150703
2.02,4.8,0.3444591884461264
2.02,5.0,0.34578673335823973
2.02,5.2,0.34711427288732605
2.02,5.4,0.3484418070336682
2.02,5.6,0.3497693357975496
2.02,5.8,0.3510968591792532
2.02,6.0,0.3524243771790625
2.02,6.2,0.353751889797261
2.02,6.4,0.3550793970341322
2.02,6.6,0.35640689888995997
2.02,6.8,0.35773439536502794
2.02,7.0,0.3590618864596202
2.02,7.2,0.36038937217402084
2.02,7.4,0.36171685250851393
2.02,7.6,0.36304432746338394
2.02,7.8,0.36437179703891515
2.02,8.0,0.36569926123539215
2.02,8.2,0.3670267200530997
2.02,8.4,0.36835417349232247
2.02,8.6,0.3696816215533454
2.02,8.8,0.3710090642364534
2.02,9.0,0.37233650154193176
2.02,9.2,0.37366393347006577
2.02,9.4,0.37499136002114064
2.02,9.6,0.37631878119544193
2.02,9.8,0.37764619699325536
2.02,10.0,0.3789736074148664
2.02,10.2,0.3803010124605612
2.02,10.4,0.38162841213062537
2.02,10.6,0.38371768548223617
2.02,10.8,0.39584331459522965
2.02,11.0,0.40752167177425686
2.02,11.2,0.41972730938217967
2.02,11.4,0.4562623696187337
2.02,11.6,0.49401658929794856
2.02,11.8,0.534286787375146
2.02,12.0,0.5845956375131561
2.02,12.2,0.6367489822593061
2.02,12.4,0.6958941422528641
2.02,12.6,0.7575590878712392
2.02,12.8,0.8242433301315474
2.02,13.0,0.8942931518045206
2.02,13.2,0.9672894932791536
2.02,13.4,1.0438350422370117
2.02,13.6,1.1237741932175496
2.02,13.8,1.2063269765625297
2.02,14.0,1.2914576903451505
2.02,14.2,1.3790813113285922
2.02,14.4,1.469083996148837
2.02,14.6,1.5614733190396297
2.02,14.8,1.6559545667741093
2.02,15.0,1.752360704262841
2.02,15.2,1.8505748545794687
2.02,15.4,1.9504802379484316
2.1,-3.6,0.288095845365742
2.1,-3.4,0.2894318422417242
2.1,-3.2,0.29076783362061603
2.1,-3.0,0.2921038195027033
2.1,-2.8,0.2934397998882722
2.1,-2.6,0.29477577477760863
2.1,-2.4,0.29611174417099906
2.1,-2.2,0.29744770806872955
2.1,-2.0,0.29878366647108695
2.1,-1.8,0.30011961937835785
2.1,-1.6,0.30145556679082863
2.1,-1.4,0.3027915087087867
2.1,-1.2,0.30412744513251855
2.1,-1.0,0.3054633760623116
2.1,-0.8,0.30679930149845314
2.1,-0.6,0.3081352214412302
2.1,-0.4,0.30947113589093056
2.1,-0.2,0.31080704484784183
2.1,0.0,0.3121429483122517
2.1,0.2,0.31347884628444805
2.1,0.4,0.31481473876471866
2.1,0.6,0.31615062575335195
2.1,0.8,0.3174865072506359
2.1,1.0,0.3188223832568591
2.1,1.2,0.3201582537723099
2.1,1.4,0.32149411879727685
2.1,1.6,0.3228299783320489
2.1,1.8,0.3241658323769146
2.1,2.0,0.32550168093216325
2.1,2.2,0.3268375239980837
2.1,2.4,0.3281733615749651
2.1,2.6,0.3295091936630971
2.1,2.8,0.330845020262769
2.1,3.0,0.33218084137427056
2.1,3.2,0.3335166569978912
2.1,3.4,0.334852467133921
2.1,3.6,0.3361882717826499
2.1,3.8,0.33752407094436754
2.1,4.0,0.3388598646193649
2.1,4.2,0.34019565280793185
2.1,4.4,0.34153143551035897
2.1,4.6,0.34286721272693677
2.1,4.8,0.34420298445795594
2.1,5.0,0.34553875070370726
2.1,5.2,0.3468745114644819
2.1,5.4,0.34821026674057076
2.1,5.6,0.34954601653226525
2.1,5.8,0.35088176083985634
2.1,6.0,0.35221749966363564
2.1,6.2,0.35355323300389485
2.1,6.4,0.3548889608609255
2.1,6.6,0.3562246832350193
2.1,6.8,0.3575604001264685
2.1,7.0,0.35889611153556494
2.1,7.2,0.3602318174626007
2.1,7.4,0.36156751790786834
2.1,7.6,0.36290321287166016
2.1,7.8,0.3642389023542688
2.1,8.0,0.3655745863559867
2.1,8.2,0.3669102648771069
2.1,8.4,0.36824593791792226
2.1,8.6,0.36958160547872554
2.1,8.8,0.3709172675598103
2.1,9.0,0.3722529241614697
2.1,9.2,0.373588575283997
2.1,9.4,0.3749242209276859
2.1,9.6,0.37625986109283
2.1,9.8,0.37759549577972307
2.1,10.0,0.378931124988659
2.1,10.2,0.3802667487199318
2.1,10.4,0.38160236697383554
2.1,10.6,0.38364391556599975
2.1,10.8,0.3957914631066466
2.1,11.0,0.40749069551572337
2.1,11.2,0.4196899565961576
2.1,11.4,0.4562353230067787
2.1,11.6,0.4940011230269276
2.1,11.8,0.5342786926191898
2.1,12.0,0.5845909342561032
2.1,12.2,0.6367469843243765
2.1,12.4,0.6958928922072747
2.1,12.6,0.757558516188412
2.1,12.8,0.8242430474178077
2.1,13.0,0.8942930155992483
2.1,13.2,0.9672894255764279
2.1,13.4,1.0438350062029764
2.1,13.6,1.1237741693798626
2.1,13.8,1.2063269575245943
2.1,14.0,1.2914576829506301
2.1,14.2,1.3790813077444783
2.1,14.4,1.4690839910235094
2.1,14.6,1.5614733176146007
2.1,14.8,1.6559545624014425
2.1,15.0,1.7523607001938672
2.1,15.2,1.8505748518928502
2.1,15.4,1.950480237071092
2.18,-3.4,0.2888237551056768
2.18,-3.2,0.29016814163296234
2.18,-3.0,0.29151252256567645
2.18,-2.8,0.2928568979041128
2.18,-2.6,0.2942012676485652
2.18,-2.4,0.2955456317993273
2.18,-2.2,0.29688999035669333
2.18,-2.0,0.29823434332095716
2.18,-1.8,0.2995786906924132
2.18,-1.6,0.3009230324713556
2.18,-1.4,0.30226736865807935
2.18,-1.2,0.3036116992528785
2.18,-1.0,0.3049560242560483
2.18,-0.8,0.30630034366788317
2.18,-0.6,0.3076446574886784
2.18,-0.4,0.3089889657187291
2.18,-0.2,0.31033326835833047
2.18,0.0,0.3116775654077778
2.18,0.2,0.31302185686736705
2.18,0.4,0.3143661427373934
2.18,0.6,0.3157104230181529
2.18,0.8,0.3170546977099413
2.18,1.0,0.3183989668130548
2.18,1.2,0.3197432303277895
2.18,1.4,0.3210874882544416
2.18,1.6,0.3224317405933077
2.18,1.8,0.32377598734468416
2.18,2.0,0.3251202285088676
2.18,2.2,0.3264644640861552
2.18,2.4,0.32780869407684365
2.18,2.6,0.32915291848122996
2.18,2.8,0.33049713729961144
2.18,3.0,0.33184135053228536
2.18,3.2,0.3331855581795492
2.18,3.4,0.3345297602417004
2.18,3.6,0.3358739567190368
2.18,3.8,0.3372181476118563
2.18,4.0,0.33856233292045657
2.18,4.2,0.339906512645136
2.18,4.4,0.3412506867861926
2.18,4.6,0.34259485534392486
2.18,4.8,0.3439390183186312
2.18,5.0,0.3452831757106101
2.18,5.2,0.34662732752016046
2.18,5.4,0.34797147374758103
2.18,5.6,0.3493156143931707
2.18,5.8,0.35065974945722883
2.18,6.0,0.35200387894005436
2.18,6.2,0.3533480028419469
2.18,6.4,0.35469212116320575
2.18,6.6,0.3560362339041307
2.18,6.8,0.3573803410650213
2.18,7.0,0.35872444264617753
2.18,7.2,0.36006853864789934
2.18,7.4,0.3614126290704871
2.18,7.6,0.36275671391424064
2.18,7.8,0.36410079317946065
2.18,8.0,0.36544486686644745
2.18,8.2,0.3667889349755017
2.18,8.4,0.3681329975069244
2.18,8.6,0.3694770544610162
2.18,8.8,0.37082110583807804
2.18,9.0,0.37216515163841124
2.18,9.2,0.3735091918623171
2.18,9.4,0.374853226510097
2.18,9.6,0.3761972555820522
2.18,9.8,0.37754127907848467
2.18,10.0,0.37888529699969603
2.18,10.2,0.3802293093459882
2.18,10.4,0.3815733161176631
2.18,10.6,0.3835301045071431
2.18,10.8,0.39571096997229227
2.18,11.0,0.4074416412809054
2.18,11.2,0.41962799256386923
2.18,11.4,0.45618987465980565
2.18,11.6,0.49397484340570635
2.18,11.8,0.5342642658035889
2.18,12.0,0.5845825137495549
2.18,12.2,0.6367432989946069
2.18,12.4,0.6958905880403795
2.18,12.6,0.757557463257185
2.18,12.8,0.8242425106483706
2.18,13.0,0.8942927465961724
2.18,13.2,0.9672892904030901
2.18,13.4,1.0438349335798556
2.18,13.6,1.1237741228373137
2.18,13.8,1.2063269232785443
2.18,14.0,1.2914576677282206
2.18,14.2,1.3790813017965837
2.18,14.4,1.4690839835143474
2.18,14.6,1.5614733140429498
2.18,14.8,1.655954562063944
2.18,15.0,1.752360700153355
2.18,15.2,1.850574851839941
2.18,15.4,1.9504802370451666
2.26,-3.4,0.2881990126203313
2.26,-3.2,0.28955197040959196
2.26,-3.0,0.2909049225149854
2.26,-2.8,0.2922578689368122
2.26,-2.6,0.2936108096753733
2.26,-2.4,0.29496374473096937
2.26,-2.2,0.29631667410390145
2.26,-2.0,0.29766959779447055
2.26,-1.8,0.2990225158029779
2.26,-1.6,0.30037542812972506
2.26,-1.4,0.30172833477501354
2.26,-1.2,0.3030812357391448
2.26,-1.0,0.30443413102242095
2.26,-0.8,0.3057870206251435
2.26,-0.6,0.30713990454761453
2.26,-0.4,0.30849278279013664
2.26,-0.2,0.3098456553530117
2.26,0.0,0.31119852223654243
2.26,0.2,0.31255138344103117
2.26,0.4,0.3139042389667808
2.26,0.6,0.3152570888140941
2.26,0.8,0.316609932983274
2.26,1.0,0.31796277147462376
2.26,1.2,0.3193156042884465
2.26,1.4,0.32066843142504553
2.26,1.6,0.3220212528847244
2.26,1.8,0.3233740686677868
2.26,2.0,0.32472687877453643
2.26,2.2,0.3260796832052772
2.26,2.4,0.32743248196031316
2.26,2.6,0.3287852750399486
2.26,2.8,0.3301380624444875
2.26,3.0,0.3314908441742345
2.26,3.2,0.33284362022949415
2.26,3.4,0.33419639061057116
2.26,3.6,0.3355491553177702
2.26,3.8,0.3369019143513963
2.26,4.0,0.3382546677117547
2.26,4.2,0.3396074153991504
2.26,4.4,0.3409601574138888
2.26,4.6,0.34231289375627544
2.26,4.8,0.3436656244266159
2.26,5.0,0.3450183494252159
2.26,5.2,0.34637106875238133
2.26,5.4,0.3477237824084184
2.26,5.6,0.3490764903936329
2.26,5.8,0.3504291927083312
2.26,6.0,0.35178188935281984
2.26,6.2,0.3531345803274052
2.26,6.4,0.35448726563239413
2.26,6.6,0.35583994526809326
2.26,6.8,0.35719261923480966
2.26,7.0,0.3585452875328501
2.26,7.2,0.359897950162522
2.26,7.4,0.36125060712413276
2.26,7.6,0.36260325841798974
2.26,7.8,0.3639559040444004
2.26,8.0,0.36530854400367263
2.26,8.2,0.36666117829611417
2.26,8.4,0.368013806922033
2.26,8.6,0.3693664298817374
2.26,8.8,0.3707190471755352
2.26,9.0,0.37207165880373533
2.26,9.2,0.37342426476664586
2.26,9.4,0.37477686506457564
2.26,9.6,0.3761294596978333
2.26,9.8,0.3774820486667279
2.26,10.0,0.3788346319715682
2.26,10.2,0.38018720961266367
2.26,10.4,0.38153978159032337
2.26,10.6,0.38335304197887127
2.26,10.8,0.3955849494417318
2.26,11.0,0.4073634755096508
2.26,11.2,0.41952693920801015
2.26,11.4,0.45611463912954475
2.26,11.6,0.49393078383332467
2.26,11.8,0.5342388383906167
2.26,12.0,0.5845675541428141
2.26,12.2,0.6367365101925078
2.26,12.4,0.6958863052940438
2.26,12.6,0.7575554336216797
2.26,12.8,0.8242414272812764
2.26,13.0,0.8942921805698514
2.26,13.2,0.9672890253265636
2.26,13.4,1.0438348056642324
2.26,13.6,1.1237740422274998
2.26,13.8,1.2063268611791533
2.26,14.0,1.2914576268856968
2.26,14.2,1.379081281628651
2.26,14.4,1.4690839761072756
2.26,14.6,1.5614733127360307
2.26,14.8,1.655954561671782
2.26,15.0,1.7523606999491774
2.26,15.2,1.8505748517372487
2.26,15.4,1.9504802369913405
2.34,-3.4,-8.785143882320996
2.34,-3.2,-8.63272888901797
2.34,-3.0,-8.480293980922228
2.34,-2.8,-8.327838371485848
2.34,-2.6,-8.175361091734482
2.34,-2.4,-8.022861121477757
2.34,-2.2,-7.870337351969158
2.34,-2.0,-7.717788585310617
2.34,-1.8,-7.565213580028767
2.34,-1.6,-7.412610906174613
2.34,-1.4,-7.259979028522528
2.34,-1.2,0.2980509735234201
2.34,-1.0,0.29948982556204523
2.34,-0.8,0.3009286290194557
2.34,-0.6,0.3023673839027742
2.34,-0.4,0.3038060902191334
2.34,-0.2,0.3052447479756755
2.34,0.0,0.3066833571795531
2.34,0.2,0.3081219178379278
2.34,0.4,0.3095604299579716
2.34,0.6,0.3109988935468662
2.34,0.8,0.3124373086118028
2.34,1.0,0.31387567515998266
2.34,1.2,0.3153139931986166
2.34,1.4,0.3167522627349253
2.34,1.6,0.31819048377613934
2.34,1.8,0.3196286563294989
2.34,2.0,0.3210667804022538
2.34,2.2,0.32250485600166384
2.34,2.4,0.3239428831349983
2.34,2.6,0.3253808618095365
2.34,2.8,0.32681879203256714
2.34,3.0,0.3282566738113889
2.34,3.2,0.32969450715330983
2.34,3.4,0.3311322920656482
2.34,3.6,0.3325700285557314
2.34,3.8,0.33400771663089707
2.34,4.0,0.3354453562984921
2.34,4.2,0.3368829475658731
2.34,4.4,0.3383204904404066
2.34,4.6,0.33975798492946874
2.34,4.8,0.34119543104044486
2.34,5.0,0.34263282878073065
2.34,5.2,0.34407017815773094
2.34,5.4,0.3455074791788604
2.34,5.6,0.3469447318515433
2.34,5.8,0.34838193618321356
2.34,6.0,0.3498190921813144
2.34,6.2,0.35125619985329926
2.34,6.4,0.3526932592066308
2.34,6.6,0.3541302702487811
2.34,6.8,0.3555672329872323
2.34,7.0,0.3570041474294757
2.34,7.2,0.3584410135830125
2.34,7.4,0.3598778314553534
2.34,7.6,0.3613146010540184
2.34,7.8,0.36275132238653746
2.34,8.0,0.36418799546044966
2.34,8.2,0.3656246202833039
2.34,8.4,0.3670611968626587
2.34,8.6,0.3684977252060819
2.34,8.8,0.36993420532115107
2.34,9.0,0.37137063721545305
2.34,9.2,0.3728070208965845
2.34,9.4,0.3742433563721511
2.34,9.6,0.3756796436497685
2.34,9.8,0.37711588273706187
2.34,10.0,0.37855207364166543
2.34,10.2,0.37998821637122326
2.34,10.4,0.38142431093338874
2.34,10.6,0.38305715994080286
2.34,10.8,0.3953726736832541
2.34,11.0,0.40722919822848846
2.34,11.2,0.4193507475554987
2.34,11.4,0.4559808812181597
2.34,11.6,0.49385089742348215
2.34,11.8,0.5341900429895873
2.34,12.0,0.5845383638216468
2.34,12.2,0.6367222919219052
2.34,12.4,0.6958771655166979
2.34,12.6,0.7575508922270469
2.34,12.8,0.8242390500124702
