Composition = 0
log(temp), log pressure (dyne/cm^2), log density (g/cc)
1.7,7.2,0.9721579928550277
1.7,7.4,0.9733788732081601
1.7,7.6,0.9745997535612928
1.7,7.8,0.9758206339144254
1.7,8.0,0.9770415142675578
1.7,8.2,0.9782623946206903
1.7,8.4,0.9794832749738227
1.7,8.6,0.9807041553269553
1.7,8.8,0.9819250356800879
1.7,9.0,0.9831459160332204
1.7,9.2,0.9843667963863528
1.7,9.4,0.9855876767394854
1.7,9.6,0.9868085570926178
1.7,9.8,0.9880294374457504
1.7,10.0,0.989250317798883
1.7,10.2,0.9904711981520155
1.7,10.4,0.991692078505148
1.7,10.6,0.9929129588582806
1.7,10.8,0.994133839211413
1.7,11.0,0.9953547195645455
1.7,11.2,0.996575599917678
1.7,11.4,0.9977964802708106
1.7,11.6,0.9990173606239431
1.7,11.8,1.0066008160713553
1.7,12.0,1.0404270873927906
1.7,12.2,1.0742533587142262
1.7,12.4,1.111146836424932
1.7,12.6,1.1578143090194606
1.7,12.8,1.205302160230879
1.7,13.0,1.260511993858752
1.7,13.2,1.3175711112104307
1.7,13.4,1.3792750147426378
1.7,13.6,1.4444949517680041
1.7,13.8,1.5122649173596132
1.7,14.0,1.5837622441512698
1.7,14.2,1.658292745844149
1.7,14.4,1.7352711938891452
1.7,14.6,1.8147369633690502
1.7,14.8,1.8967672550368078
1.7,15.0,1.9815155125604553
1.78,-6.0,0.9032360741434701
1.78,-5.8,0.9032360741434701
1.78,-5.6,0.9032360741434701
1.78,-5.4,0.9032360741434701
1.78,-5.2,0.9032360741434701
1.78,-5.0,0.9032360741434701
1.78,-4.8,0.9032360741434701
1.78,-4.6,0.9032360741434701
1.78,-4.4,0.9032360741434701
1.78,-4.2,0.9032360741434701
1.78,-4.0,0.9032360741434701
1.78,-3.8,0.9044639663807087
1.78,-3.6,0.9056918586179471
1.78,-3.4,0.906919750855186
1.78,-3.2,0.9081476430924246
1.78,-3.0,0.9093755353296631
1.78,-2.8,0.9106034275669016
1.78,-2.6,0.9118313198041403
1.78,-2.4,0.9130592120413791
1.78,-2.2,0.9142871042786176
1.78,-2.0,0.9155149965158564
1.78,-1.8,0.9167428887530951
1.78,-1.6,0.9179707809903337
1.78,-1.4,0.9191986732275721
1.78,-1.2,0.9204265654648107
1.78,-1.0,0.9216544577020495
1.78,-0.8,0.9228823499392881
1.78,-0.6,0.9241102421765266
1.78,-0.4,0.9253381344137653
1.78,-0.2,0.9265660266510038
1.78,0.0,0.9277939188882426
1.78,0.2,0.9290218111254813
1.78,0.4,0.9302497033627198
1.78,0.6,0.9314775955999587
1.78,0.8,0.9327054878371971
1.78,1.0,0.9339333800744357
1.78,1.2,0.9351612723116743
1.78,1.4,0.936389164548913
1.78,1.6,0.9376170567861516
1.78,1.8,0.9388449490233902
1.78,2.0,0.9400728412606288
1.78,2.2,0.9413007334978674
1.78,2.4,0.9425286257351061
1.78,2.6,0.9437565179723447
1.78,2.8,0.9449844102095835
1.78,3.0,0.9462123024468221
1.78,3.2,0.9474401946840605
1.78,3.4,0.9486680869212993
1.78,3.6,0.9498959791585379
1.78,3.8,0.9511238713957766
1.78,4.0,0.9523517636330151
1.78,4.2,0.9535796558702537
1.78,4.4,0.9548075481074924
1.78,4.6,0.9560354403447311
1.78,4.8,0.9572633325819696
1.78,5.0,0.9584912248192083
1.78,5.2,0.9597191170564469
1.78,5.4,0.9609470092936856
1.78,5.6,0.9621749015309242
1.78,5.8,0.9634027937681628
1.78,6.0,0.9646306860054015
1.78,6.2,0.9658585782426401
1.78,6.4,0.9670864704798787
1.78,6.6,0.9683143627171172
1.78,6.8,0.9695422549543561
1.78,7.0,0.9707701471915946
1.78,7.2,0.9719980394288331
1.78,7.4,0.9732259316660719
1.78,7.6,0.9744538239033105
1.78,7.8,0.9756817161405491
1.78,8.0,0.9769096083777877
1.78,8.2,0.9781375006150262
1.78,8.4,0.9793653928522649
1.78,8.6,0.9805932850895036
1.78,8.8,0.9818211773267422
1.78,9.0,0.983049069563981
1.78,9.2,0.9842769618012195
1.78,9.4,0.9855048540384581
1.78,9.6,0.9867327462756967
1.78,9.8,0.9879606385129354
1.78,10.0,0.989188530750174
1.78,10.2,0.9904164229874126
1.78,10.4,0.9916443152246512
1.78,10.6,0.9928722074618898
1.78,10.8,0.9941000996991285
1.78,11.0,0.995327991936367
1.78,11.2,0.9965558841736059
1.78,11.4,0.9977837764108444
1.78,11.6,0.9990116686480831
1.78,11.8,1.006599554928448
1.78,12.0,1.0404261909838415
1.78,12.2,1.0742528270392346
1.78,12.4,1.1111465193460355
1.78,12.6,1.1578141318757598
1.78,12.8,1.2053021028696584
1.78,13.0,1.2605119631213808
1.78,13.2,1.3175710997274228
1.78,13.4,1.3792750088350267
1.78,13.6,1.4444949487435788
1.78,13.8,1.5122649160557586
1.78,14.0,1.5837622435327432
1.78,14.2,1.6582927455425929
1.78,14.4,1.7352711937531253
1.78,14.6,1.8147369633094321
1.78,14.8,1.896767255010974
1.78,15.0,1.981515512547825
1.86,-6.0,0.9026682879723739
1.86,-5.8,0.9026682879723739
1.86,-5.6,0.9026682879723739
1.86,-5.4,0.9026682879723739
1.86,-5.2,0.9026682879723739
1.86,-5.0,0.9026682879723739
1.86,-4.8,0.9026682879723739
1.86,-4.6,0.9026682879723739
1.86,-4.4,0.9026682879723739
1.86,-4.2,0.9026682879723739
1.86,-4.0,0.9026682879723739
1.86,-3.8,0.9039033840949862
1.86,-3.6,0.9051384802175984
1.86,-3.4,0.9063735763402107
1.86,-3.2,0.907608672462823
1.86,-3.0,0.9088437685854351
1.86,-2.8,0.9100788647080473
1.86,-2.6,0.9113139608306596
1.86,-2.4,0.9125490569532719
1.86,-2.2,0.9137841530758841
1.86,-2.0,0.9150192491984964
1.86,-1.8,0.9162543453211087
1.86,-1.6,0.9174894414437209
1.86,-1.4,0.9187245375663331
1.86,-1.2,0.9199596336889453
1.86,-1.0,0.9211947298115576
1.86,-0.8,0.9224298259341698
1.86,-0.6,0.9236649220567821
1.86,-0.4,0.9249000181793944
1.86,-0.2,0.9261351143020065
1.86,0.0,0.9273702104246189
1.86,0.2,0.9286053065472311
1.86,0.4,0.9298404026698434
1.86,0.6,0.9310754987924557
1.86,0.8,0.9323105949150678
1.86,1.0,0.9335456910376801
1.86,1.2,0.9347807871602924
1.86,1.4,0.9360158832829046
1.86,1.6,0.9372509794055169
1.86,1.8,0.938486075528129
1.86,2.0,0.9397211716507414
1.86,2.2,0.9409562677733536
1.86,2.4,0.9421913638959658
1.86,2.6,0.9434264600185781
1.86,2.8,0.9446615561411903
1.86,3.0,0.9458966522638026
1.86,3.2,0.9471317483864148
1.86,3.4,0.948366844509027
1.86,3.6,0.9496019406316393
1.86,3.8,0.9508370367542516
1.86,4.0,0.9520721328768639
1.86,4.2,0.953307228999476
1.86,4.4,0.9545423251220884
1.86,4.6,0.9557774212447004
1.86,4.8,0.9570125173673129
1.86,5.0,0.9582476134899249
1.86,5.2,0.9594827096125372
1.86,5.4,0.9607178057351495
1.86,5.6,0.9619529018577618
1.86,5.8,0.963187997980374
1.86,6.0,0.9644230941029863
1.86,6.2,0.9656581902255984
1.86,6.4,0.9668932863482108
1.86,6.6,0.9681283824708229
1.86,6.8,0.9693634785934353
1.86,7.0,0.9705985747160475
1.86,7.2,0.9718336708386597
1.86,7.4,0.973068766961272
1.86,7.6,0.9743038630838843
1.86,7.8,0.9755389592064965
1.86,8.0,0.9767740553291087
1.86,8.2,0.978009151451721
1.86,8.4,0.9792442475743333
1.86,8.6,0.9804793436969454
1.86,8.8,0.9817144398195577
1.86,9.0,0.9829495359421699
1.86,9.2,0.9841846320647822
1.86,9.4,0.9854197281873944
1.86,9.6,0.9866548243100067
1.86,9.8,0.987889920432619
1.86,10.0,0.9891250165552312
1.86,10.2,0.9903601126778434
1.86,10.4,0.9915952088004557
1.86,10.6,0.992830304923068
1.86,10.8,0.9940654010456802
1.86,11.0,0.9953004971682925
1.86,11.2,0.9965355932909047
1.86,11.4,0.997770689413517
1.86,11.6,0.9990057855361291
1.86,11.8,1.0065973630661331
1.86,12.0,1.0404246641210748
1.86,12.2,1.0742519651760167
1.86,12.4,1.1111460678027025
1.86,12.6,1.1578138443487314
1.86,12.8,1.2053019457713885
1.86,13.0,1.260511885730053
1.86,13.2,1.3175710795701654
1.86,13.4,1.3792749978863343
1.86,13.6,1.4444949428552656
1.86,13.8,1.5122649135172588
1.86,14.0,1.583762242328522
1.86,14.2,1.6582927449554865
1.86,14.4,1.735271193488306
1.86,14.6,1.8147369631933596
1.86,14.8,1.8967672549606776
1.86,15.0,1.981515512523234
1.94,-6.0,0.9020813840605336
1.94,-5.8,0.9020813840605336
1.94,-5.6,0.9020813840605336
1.94,-5.4,0.9020813840605336
1.94,-5.2,0.9020813840605336
1.94,-5.0,0.9020813840605336
1.94,-4.8,0.9020813840605336
1.94,-4.6,0.9020813840605336
1.94,-4.4,0.9020813840605336
1.94,-4.2,0.9020813840605336
1.94,-4.0,0.9020813840605336
1.94,-3.8,0.9033239251065778
1.94,-3.6,0.9045664661526218
1.94,-3.4,0.9058090071986662
1.94,-3.2,0.9070515482447105
1.94,-3.0,0.9082940892907545
1.94,-2.8,0.9095366303367987
1.94,-2.6,0.9107791713828429
1.94,-2.4,0.9120217124288873
1.94,-2.2,0.9132642534749316
1.94,-2.0,0.9145067945209756
1.94,-1.8,0.91574933556702
1.94,-1.6,0.916991876613064
1.94,-1.4,0.9182344176591083
1.94,-1.2,0.9194769587051524
1.94,-1.0,0.9207194997511967
1.94,-0.8,0.9219620407972411
1.94,-0.6,0.923204581843285
1.94,-0.4,0.9244471228893294
1.94,-0.2,0.9256896639353734
1.94,0.0,0.9269322049814178
1.94,0.2,0.9281747460274621
1.94,0.4,0.9294172870735061
1.94,0.6,0.9306598281195505
1.94,0.8,0.9319023691655945
1.94,1.0,0.9331449102116388
1.94,1.2,0.9343874512576831
1.94,1.4,0.9356299923037273
1.94,1.6,0.9368725333497714
1.94,1.8,0.9381150743958155
1.94,2.0,0.9393576154418599
1.94,2.2,0.9406001564879041
1.94,2.4,0.9418426975339482
1.94,2.6,0.9430852385799925
1.94,2.8,0.9443277796260368
1.94,3.0,0.9455703206720809
1.94,3.2,0.9468128617181251
1.94,3.4,0.9480554027641694
1.94,3.6,0.9492979438102136
1.94,3.8,0.950540484856258
1.94,4.0,0.9517830259023021
1.94,4.2,0.9530255669483463
1.94,4.4,0.9542681079943904
1.94,4.6,0.9555106490404346
1.94,4.8,0.956753190086479
1.94,5.0,0.9579957311325231
1.94,5.2,0.9592382721785673
1.94,5.4,0.9604808132246117
1.94,5.6,0.9617233542706558
1.94,5.8,0.9629658953167
1.94,6.0,0.9642084363627442
1.94,6.2,0.9654509774087884
1.94,6.4,0.9666935184548326
1.94,6.6,0.9679360595008768
1.94,6.8,0.9691786005469211
1.94,7.0,0.9704211415929652
1.94,7.2,0.9716636826390094
1.94,7.4,0.9729062236850538
1.94,7.6,0.9741487647310978
1.94,7.8,0.9753913057771421
1.94,8.0,0.9766338468231863
1.94,8.2,0.9778763878692305
1.94,8.4,0.9791189289152749
1.94,8.6,0.980361469961319
1.94,8.8,0.9816040110073632
1.94,9.0,0.9828465520534074
1.94,9.2,0.9840890930994515
1.94,9.4,0.9853316341454958
1.94,9.6,0.98657417519154
1.94,9.8,0.9878167162375843
1.94,10.0,0.9890592572836285
1.94,10.2,0.9903017983296727
1.94,10.4,0.991544339375717
1.94,10.6,0.9927868804217611
1.94,10.8,0.9940294214678052
1.94,11.0,0.9952719625138495
1.94,11.2,0.9965145035598937
1.94,11.4,0.9977570446059381
1.94,11.6,0.9989995856519822
1.94,11.8,1.0065920591975448
1.94,12.0,1.0404210077875862
1.94,12.2,1.0742499563776275
1.94,12.4,1.111145118689199
1.94,12.6,1.1578132808018888
1.94,12.8,1.2053017015461194
1.94,13.0,1.2605117470426688
1.94,13.2,1.3175710178823181
1.94,13.4,1.3792749676248097
1.94,13.6,1.4444949282171864
1.94,13.8,1.51226490743808
1.94,14.0,1.5837622394231383
1.94,14.2,1.6582927435322823
1.94,14.4,1.7352711928463576
1.94,14.6,1.8147369629119883
1.94,14.8,1.8967672548387555
1.94,15.0,1.981515512463624
2.02,-6.0,0.9014782032034228
2.02,-5.8,0.9014782032034228
2.02,-5.6,0.9014782032034228
2.02,-5.4,0.9014782032034228
2.02,-5.2,0.9014782032034228
2.02,-5.0,0.9014782032034228
2.02,-4.8,0.9014782032034228
2.02,-4.6,0.9014782032034228
2.02,-4.4,0.9014782032034228
2.02,-4.2,0.9014782032034228
2.02,-4.0,0.9014782032034228
2.02,-3.8,0.9027283928301899
2.02,-3.6,0.9039785824569572
2.02,-3.4,0.9052287720837243
2.02,-3.2,0.9064789617104915
2.02,-3.0,0.9077291513372585
2.02,-2.8,0.9089793409640258
2.02,-2.6,0.9102295305907928
2.02,-2.4,0.9114797202175602
2.02,-2.2,0.9127299098443272
2.02,-2.0,0.9139800994710944
2.02,-1.8,0.9152302890978615
2.02,-1.6,0.9164804787246288
2.02,-1.4,0.9177306683513959
2.02,-1.2,0.9189808579781632
2.02,-1.0,0.9202310476049301
2.02,-0.8,0.9214812372316975
2.02,-0.6,0.9227314268584645
2.02,-0.4,0.9239816164852317
2.02,-0.2,0.9252318061119988
2.02,0.0,0.9264819957387662
2.02,0.2,0.9277321853655334
2.02,0.4,0.9289823749923003
2.02,0.6,0.9302325646190676
2.02,0.8,0.9314827542458346
2.02,1.0,0.932732943872602
2.02,1.2,0.9339831334993691
2.02,1.4,0.9352333231261362
2.02,1.6,0.9364835127529033
2.02,1.8,0.9377337023796706
2.02,2.0,0.9389838920064377
2.02,2.2,0.9402340816332049
2.02,2.4,0.941484271259972
2.02,2.6,0.9427344608867392
2.02,2.8,0.9439846505135063
2.02,3.0,0.9452348401402736
2.02,3.2,0.9464850297670406
2.02,3.4,0.9477352193938078
2.02,3.6,0.9489854090205752
2.02,3.8,0.9502355986473423
2.02,4.0,0.9514857882741093
2.02,4.2,0.9527359779008766
2.02,4.4,0.9539861675276436
2.02,4.6,0.9552363571544109
2.02,4.8,0.9564865467811781
2.02,5.0,0.9577367364079452
2.02,5.2,0.9589869260347124
2.02,5.4,0.9602371156614795
2.02,5.6,0.9614873052882467
2.02,5.8,0.9627374949150138
2.02,6.0,0.9639876845417811
2.02,6.2,0.9652378741685481
2.02,6.4,0.9664880637953153
2.02,6.6,0.9677382534220825
2.02,6.8,0.9689884430488497
2.02,7.0,0.9702386326756167
2.02,7.2,0.9714888223023839
2.02,7.4,0.9727390119291512
2.02,7.6,0.9739892015559184
2.02,7.8,0.9752393911826855
2.02,8.0,0.9764895808094527
2.02,8.2,0.9777397704362197
2.02,8.4,0.978989960062987
2.02,8.6,0.9802401496897541
2.02,8.8,0.9814903393165213
2.02,9.0,0.9827405289432886
2.02,9.2,0.9839907185700556
2.02,9.4,0.9852409081968228
2.02,9.6,0.9864910978235899
2.02,9.8,0.9877412874503572
2.02,10.0,0.9889914770771242
2.02,10.2,0.9902416667038914
2.02,10.4,0.9914918563306587
2.02,10.6,0.9927420459574259
2.02,10.8,0.9939922355841929
2.02,11.0,0.9952424252109601
2.02,11.2,0.9964926148377273
2.02,11.4,0.9977428044644945
2.02,11.6,0.9989929940912616
2.02,11.8,1.0065810213509172
2.02,12.0,1.0404133962679145
2.02,12.2,1.074245771184912
2.02,12.4,1.1111431336982447
2.02,12.6,1.1578120932202465
2.02,12.8,1.2053011700146672
2.02,13.0,1.2605114303856126
2.02,13.2,1.3175708588987363
2.02,13.4,1.3792748899566243
2.02,13.6,1.444494892470714
2.02,13.8,1.5122648955110531
2.02,14.0,1.5837622334411479
2.02,14.2,1.6582927405147654
2.02,14.4,1.735271191485281
2.02,14.6,1.8147369623154181
2.02,14.8,1.896767254580252
2.02,15.0,1.981515512337236
2.1,-6.0,0.9008580025335311
2.1,-5.8,0.9008580025335311
2.1,-5.6,0.9008580025335311
2.1,-5.4,0.9008580025335311
2.1,-5.2,0.9008580025335311
2.1,-5.0,0.9008580025335311
2.1,-4.8,0.9008580025335311
2.1,-4.6,0.9008580025335311
2.1,-4.4,0.9008580025335311
2.1,-4.2,0.9008580025335311
2.1,-4.0,0.9008580025335311
2.1,-3.8,0.9021160518383874
2.1,-3.6,0.9033741011432438
2.1,-3.4,0.9046321504481001
2.1,-3.2,0.9058901997529564
2.1,-3.0,0.9071482490578124
2.1,-2.8,0.908406298362669
2.1,-2.6,0.9096643476675251
2.1,-2.4,0.9109223969723815
2.1,-2.2,0.9121804462772378
2.1,-2.0,0.9134384955820941
2.1,-1.8,0.9146965448869504
2.1,-1.6,0.9159545941918066
2.1,-1.4,0.917212643496663
2.1,-1.2,0.918470692801519
2.1,-1.0,0.9197287421063756
2.1,-0.8,0.920986791411232
2.1,-0.6,0.9222448407160881
2.1,-0.4,0.9235028900209445
2.1,-0.2,0.9247609393258007
2.1,0.0,0.9260189886306571
2.1,0.2,0.9272770379355134
2.1,0.4,0.9285350872403697
2.1,0.6,0.929793136545226
2.1,0.8,0.9310511858500823
2.1,1.0,0.9323092351549387
2.1,1.2,0.9335672844597949
2.1,1.4,0.9348253337646512
2.1,1.6,0.9360833830695074
2.1,1.8,0.9373414323743637
2.1,2.0,0.93859948167922
2.1,2.2,0.9398575309840763
2.1,2.4,0.9411155802889326
2.1,2.6,0.9423736295937889
2.1,2.8,0.9436316788986452
2.1,3.0,0.9448897282035015
2.1,3.2,0.9461477775083579
2.1,3.4,0.9474058268132142
2.1,3.6,0.9486638761180703
2.1,3.8,0.9499219254229267
2.1,4.0,0.9511799747277832
2.1,4.2,0.9524380240326391
2.1,4.4,0.9536960733374957
2.1,4.6,0.9549541226423519
2.1,4.8,0.9562121719472084
2.1,5.0,0.9574702212520645
2.1,5.2,0.9587282705569207
2.1,5.4,0.9599863198617771
2.1,5.6,0.9612443691666335
2.1,5.8,0.9625024184714899
2.1,6.0,0.9637604677763459
2.1,6.2,0.9650185170812023
2.1,6.4,0.9662765663860587
2.1,6.6,0.9675346156909148
2.1,6.8,0.9687926649957712
2.1,7.0,0.9700507143006275
2.1,7.2,0.9713087636054838
2.1,7.4,0.9725668129103401
2.1,7.6,0.9738248622151964
2.1,7.8,0.9750829115200527
2.1,8.0,0.976340960824909
2.1,8.2,0.9775990101297652
2.1,8.4,0.9788570594346215
2.1,8.6,0.9801151087394779
2.1,8.8,0.9813731580443343
2.1,9.0,0.9826312073491905
2.1,9.2,0.9838892566540467
2.1,9.4,0.9851473059589031
2.1,9.6,0.9864053552637595
2.1,9.8,0.9876634045686158
2.1,10.0,0.9889214538734721
2.1,10.2,0.9901795031783283
2.1,10.4,0.9914375524831847
2.1,10.6,0.992695601788041
2.1,10.8,0.9939536510928972
2.1,11.0,0.9952117003977534
2.1,11.2,0.9964697497026098
2.1,11.4,0.9977277990074661
2.1,11.6,0.9989858483123225
2.1,11.8,1.006560363304705
2.1,12.0,1.0403990466198272
2.1,12.2,1.0742377299349493
2.1,12.4,1.1111390575611595
2.1,12.6,1.1578096540577707
2.1,12.8,1.2053000789624808
2.1,13.0,1.2605107959770183
2.1,13.2,1.3175705584659694
2.1,13.4,1.379274742515221
2.1,13.6,1.444494823149701
2.1,13.8,1.5122648702935078
2.1,14.0,1.583762221044097
2.1,14.2,1.6582927343352605
2.1,14.4,1.7352711886979626
2.1,14.6,1.8147369610937147
2.1,14.8,1.8967672540508687
2.1,15.0,1.9815155120784096
2.18,-3.8,0.9014861854958117
2.18,-3.6,0.9027523119695846
2.18,-3.4,0.9040184384433576
2.18,-3.2,0.9052845649171307
2.18,-3.0,0.9065506913909037
2.18,-2.8,0.9078168178646766
2.18,-2.6,0.9090829443384497
2.18,-2.4,0.9103490708122227
2.18,-2.2,0.9116151972859958
2.18,-2.0,0.9128813237597688
2.18,-1.8,0.9141474502335418
2.18,-1.6,0.9154135767073147
2.18,-1.4,0.9166797031810878
2.18,-1.2,0.9179458296548607
2.18,-1.0,0.9192119561286339
2.18,-0.8,0.9204780826024068
2.18,-0.6,0.9217442090761799
2.18,-0.4,0.9230103355499529
2.18,-0.2,0.9242764620237258
2.18,0.0,0.9255425884974989
2.18,0.2,0.9268087149712719
2.18,0.4,0.928074841445045
2.18,0.6,0.929340967918818
2.18,0.8,0.930607094392591
2.18,1.0,0.9318732208663639
2.18,1.2,0.933139347340137
2.18,1.4,0.93440547381391
2.18,1.6,0.9356716002876831
2.18,1.8,0.936937726761456
2.18,2.0,0.9382038532352291
2.18,2.2,0.9394699797090021
2.18,2.4,0.9407361061827751
2.18,2.6,0.9420022326565481
2.18,2.8,0.9432683591303213
2.18,3.0,0.9445344856040943
2.18,3.2,0.9458006120778671
2.18,3.4,0.9470667385516403
2.18,3.6,0.9483328650254133
2.18,3.8,0.9495989914991863
2.18,4.0,0.9508651179729594
2.18,4.2,0.9521312444467322
2.18,4.4,0.9533973709205052
2.18,4.6,0.9546634973942785
2.18,4.8,0.9559296238680515
2.18,5.0,0.9571957503418245
2.18,5.2,0.9584618768155974
2.18,5.4,0.9597280032893704
2.18,5.6,0.9609941297631436
2.18,5.8,0.9622602562369165
2.18,6.0,0.9635263827106895
2.18,6.2,0.9647925091844624
2.18,6.4,0.9660586356582356
2.18,6.6,0.9673247621320086
2.18,6.8,0.9685908886057816
2.18,7.0,0.9698570150795546
2.18,7.2,0.9711231415533274
2.18,7.4,0.9723892680271006
2.18,7.6,0.9736553945008736
2.18,7.8,0.9749215209746466
2.18,8.0,0.9761876474484197
2.18,8.2,0.9774537739221927
2.18,8.4,0.9787199003959657
2.18,8.6,0.9799860268697387
2.18,8.8,0.9812521533435117
2.18,9.0,0.9825182798172847
2.18,9.2,0.9837844062910577
2.18,9.4,0.9850505327648308
2.18,9.6,0.9863166592386037
2.18,9.8,0.9875827857123767
2.18,10.0,0.9888489121861499
2.18,10.2,0.9901150386599228
2.18,10.4,0.9913811651336958
2.18,10.6,0.9926472916074689
2.18,10.8,0.9939134180812419
2.18,11.0,0.9951795445550149
2.18,11.2,0.9964456710287879
2.18,11.4,0.9977117975025609
2.18,11.6,0.9989779239763339
2.18,11.8,1.0065246765451263
2.18,12.0,1.0403740949564884
2.18,12.2,1.0742235133678506
2.18,12.4,1.111131450379973
2.18,12.6,1.1578050862358387
2.18,12.8,1.20529801065374
2.18,13.0,1.2605096115640377
2.18,13.2,1.3175700192768125
2.18,13.4,1.3792744770977274
2.18,13.6,1.444494695443122
2.18,13.8,1.5122648192014667
2.18,14.0,1.5837621959952424
2.18,14.2,1.6582927219524553
2.18,14.4,1.7352711831198786
2.18,14.6,1.8147369585091715
2.18,14.8,1.8967672530386048
2.18,15.0,1.9815155115803846
2.26,-3.8,0.9008366068587463
2.26,-3.6,0.902111050762151
2.26,-3.4,0.9033854946655557
2.26,-3.2,0.9046599385689604
2.26,-3.0,0.9059343824723652
2.26,-2.8,0.9072088263757699
2.26,-2.6,0.9084832702791746
2.26,-2.4,0.9097577141825793
2.26,-2.2,0.911032158085984
2.26,-2.0,0.9123066019893886
2.26,-1.8,0.9135810458927934
2.26,-1.6,0.914855489796198
2.26,-1.4,0.9161299336996027
2.26,-1.2,0.9174043776030073
2.26,-1.0,0.9186788215064121
2.26,-0.8,0.9199532654098169
2.26,-0.6,0.9212277093132215
2.26,-0.4,0.9225021532166263
2.26,-0.2,0.9237765971200309
2.26,0.0,0.9250510410234356
2.26,0.2,0.9263254849268403
2.26,0.4,0.9275999288302451
2.26,0.6,0.9288743727336498
2.26,0.8,0.9301488166370545
2.26,1.0,0.9314232605404592
2.26,1.2,0.932697704443864
2.26,1.4,0.9339721483472686
2.26,1.6,0.9352465922506732
2.26,1.8,0.9365210361540779
2.26,2.0,0.9377954800574826
2.26,2.2,0.9390699239608875
2.26,2.4,0.940344367864292
2.26,2.6,0.9416188117676967
2.26,2.8,0.9428932556711014
2.26,3.0,0.9441676995745061
2.26,3.2,0.9454421434779109
2.26,3.4,0.9467165873813155
2.26,3.6,0.9479910312847202
2.26,3.8,0.9492654751881249
2.26,4.0,0.9505399190915296
2.26,4.2,0.9518143629949343
2.26,4.4,0.953088806898339
2.26,4.6,0.9543632508017437
2.26,4.8,0.9556376947051485
2.26,5.0,0.9569121386085531
2.26,5.2,0.9581865825119578
2.26,5.4,0.9594610264153625
2.26,5.6,0.9607354703187672
2.26,5.8,0.9620099142221719
2.26,6.0,0.9632843581255766
2.26,6.2,0.9645588020289811
2.26,6.4,0.965833245932386
2.26,6.6,0.9671076898357907
2.26,6.8,0.9683821337391956
2.26,7.0,0.9696565776426
2.26,7.2,0.9709310215460047
2.26,7.4,0.9722054654494094
2.26,7.6,0.9734799093528143
2.26,7.8,0.9747543532562188
2.26,8.0,0.9760287971596237
2.26,8.2,0.9773032410630282
2.26,8.4,0.9785776849664329
2.26,8.6,0.9798521288698376
2.26,8.8,0.9811265727732423
2.26,9.0,0.982401016676647
2.26,9.2,0.9836754605800517
2.26,9.4,0.9849499044834564
2.26,9.6,0.9862243483868611
2.26,9.8,0.9874987922902658
2.26,10.0,0.9887732361936705
2.26,10.2,0.9900476800970752
2.26,10.4,0.9913221240004799
2.26,10.6,0.9925965679038846
2.26,10.8,0.9938710118072893
2.26,11.0,0.9951454557106939
2.26,11.2,0.9964198996140987
2.26,11.4,0.9976943435175033
2.26,11.6,0.9989687874209081
2.26,11.8,1.0064637442498099
2.26,12.0,1.0403312793116322
2.26,12.2,1.0741988143734544
2.26,12.4,1.1111177152552714
2.26,12.6,1.1577967736676538
2.26,12.8,1.2052941353087312
2.26,13.0,1.2605073885712192
2.26,13.2,1.3175690026654872
2.26,13.4,1.3792739765402244
2.26,13.6,1.444494451737405
2.26,13.8,1.5122647165080945
2.26,14.0,1.5837621447521595
2.26,14.2,1.658292696611897
2.26,14.4,1.735271171727764
2.26,14.6,1.8147369527884585
2.26,14.8,1.8967672511206441
2.26,15.0,1.9815155106264628
2.34,-3.6,0.9014459216397908
2.34,-3.4,0.9027289676572459
2.34,-3.2,0.9040120136747007
2.34,-3.0,0.9052950596921557
2.34,-2.8,0.9065781057096108
2.34,-2.6,0.9078611517270657
2.34,-2.4,0.9091441977445208
2.34,-2.2,0.9104272437619757
2.34,-2.0,0.9117102897794307
2.34,-1.8,0.9129933357968857
2.34,-1.6,0.9142763818143407
2.34,-1.4,0.9155594278317956
2.34,-1.2,0.9168424738492507
2.34,-1.0,0.9181255198667055
2.34,-0.8,0.9194085658841606
2.34,-0.6,0.9206916119016154
2.34,-0.4,0.9219746579190704
2.34,-0.2,0.9232577039365253
2.34,0.0,0.9245407499539804
2.34,0.2,0.9258237959714355
2.34,0.4,0.9271068419888904
2.34,0.6,0.9283898880063453
2.34,0.8,0.9296729340238002
2.34,1.0,0.9309559800412552
2.34,1.2,0.9322390260587102
2.34,1.4,0.9335220720761652
2.34,1.6,0.9348051180936202
2.34,1.8,0.9360881641110751
2.34,2.0,0.9373712101285301
2.34,2.2,0.9386542561459851
2.34,2.4,0.93993730216344
2.34,2.6,0.941220348180895
2.34,2.8,0.9425033941983498
2.34,3.0,0.9437864402158049
2.34,3.2,0.9450694862332598
2.34,3.4,0.9463525322507149
2.34,3.6,0.9476355782681698
2.34,3.8,0.9489186242856249
2.34,4.0,0.9502016703030798
2.34,4.2,0.9514847163205349
2.34,4.4,0.9527677623379898
2.34,4.6,0.9540508083554446
2.34,4.8,0.9553338543728997
2.34,5.0,0.9566169003903546
2.34,5.2,0.9578999464078095
2.34,5.4,0.9591829924252645
2.34,5.6,0.9604660384427195
2.34,5.8,0.9617490844601746
2.34,6.0,0.9630321304776295
2.34,6.2,0.9643151764950845
2.34,6.4,0.9655982225125395
2.34,6.6,0.9668812685299945
2.34,6.8,0.9681643145474494
2.34,7.0,0.9694473605649042
