Composition = 66% Sio2, 33% Water
1.14,7.4,0.301161741050302
1.14,7.6,0.30242470565095475
1.14,7.8,0.30368766575551326
1.14,8.0,0.3049506213638764
1.14,8.2,0.306213572475943
1.14,8.4,0.30747651909161205
1.14,8.6,0.30873946121078255
1.14,8.8,0.31000239883335345
1.14,9.0,0.31126533195922423
1.14,9.2,0.31252826058829386
1.14,9.4,0.3137911847204621
1.14,9.6,0.315054104355628
1.14,9.8,0.31631701949369134
1.14,10.0,0.3175799301345519
1.14,10.2,0.3188428362781093
1.14,10.4,0.32010573792426344
1.14,10.6,0.32256093552817017
1.14,10.8,0.3395461840033858
1.14,11.0,0.3560516267046168
1.14,11.2,0.37282249307429155
1.14,11.4,0.41078575900437164
1.14,11.6,0.4505974715167985
1.14,11.8,0.4937373035193341
1.14,12.0,0.5454663157757835
1.14,12.2,0.6000289772137939
1.14,12.4,0.6605950857193786
1.14,12.6,0.724128906079899
1.14,12.8,0.7924474365160639
1.14,13.0,0.864031347760772
1.14,13.2,0.938571769483374
1.14,13.4,1.016524878894794
1.14,13.6,1.0978410829546843
1.14,13.8,1.1817396738045816
1.14,14.0,1.2681649042075356
1.14,14.2,1.3570232830544842
1.14,14.4,1.4481964418240538
1.14,14.6,1.541662212273326
1.14,14.8,1.6371584748690684
1.14,15.0,1.7345250023474705
1.14,15.2,1.8336428854055036
1.14,15.4,1.9343949099623887
1.22,-6.0,0.2286659274631469
1.22,-5.8,0.2286659274631469
1.22,-5.6,0.2286659274631469
1.22,-5.4,0.2286659274631469
1.22,-5.2,0.2286659274631469
1.22,-5.0,0.2286659274631469
1.22,-4.8,0.2286659274631469
1.22,-4.6,0.2286659274631469
1.22,-4.4,0.2286659274631469
1.22,-4.2,0.2286659274631469
1.22,-4.0,0.2286659274631469
1.22,-3.8,0.2299358842119221
1.22,-3.6,0.23120583637931713
1.22,-3.4,0.23247578396522203
1.22,-3.2,0.23374572696952722
1.22,-3.0,0.23501566539212318
1.22,-2.8,0.23628559923290043
1.22,-2.6,0.2375555284917497
1.22,-2.4,0.23882545316856166
1.22,-2.2,0.2400953732632274
1.22,-2.0,0.24136528877563748
1.22,-1.8,0.24263519970568317
1.22,-1.6,0.24390510605325552
1.22,-1.4,0.24517500781824583
1.22,-1.2,0.24644490500054522
1.22,-1.0,0.24771479760004508
1.22,-0.8,0.24898468561663728
1.22,-0.6,0.25025456905021304
1.22,-0.4,0.25152444790066436
1.22,-0.2,0.25279432216788267
1.22,0.0,0.25406419185176016
1.22,0.2,0.2553340569521886
1.22,0.4,0.2566039174690602
1.22,0.6,0.25787377340226686
1.22,0.8,0.25914362475170116
1.22,1.0,0.2604134715172553
1.22,1.2,0.26168331369882164
1.22,1.4,0.26295315129629293
1.22,1.6,0.26422298430956165
1.22,1.8,0.2654928127385205
1.22,2.0,0.2667626365830623
1.22,2.2,0.26803245584308016
1.22,2.4,0.26930227051846684
1.22,2.6,0.27057208060911564
1.22,2.8,0.2718418861149196
1.22,3.0,0.27311168703577204
1.22,3.2,0.2743814833715663
1.22,3.4,0.2756512751221962
1.22,3.6,0.27692106228755486
1.22,3.8,0.2781908448675362
1.22,4.0,0.2794606228620338
1.22,4.2,0.2807303962709419
1.22,4.4,0.282000165094154
1.22,4.6,0.2832699293315643
1.22,4.8,0.28453968898306714
1.22,5.0,0.2858094440485564
1.22,5.2,0.28707919452792674
1.22,5.4,0.2883489404210724
1.22,5.6,0.28961868172788796
1.22,5.8,0.2908884184482679
1.22,6.0,0.2921581505821072
1.22,6.2,0.29342787812930043
1.22,6.4,0.2946976010897427
1.22,6.6,0.2959673194633287
1.22,6.8,0.29723703324995365
1.22,7.0,0.29850674244951286
1.22,7.2,0.2997764470619014
1.22,7.4,0.3010461470870148
1.22,7.6,0.30231584252474836
1.22,7.8,0.303585533374998
1.22,8.0,0.3048552196376589
1.22,8.2,0.306124901312627
1.22,8.4,0.3073945783997981
1.22,8.6,0.30866425089906835
1.22,8.8,0.3099339188103335
1.22,9.0,0.31120358213348986
1.22,9.2,0.31247324086843353
1.22,9.4,0.313742895015061
1.22,9.6,0.3150125445732683
1.22,9.8,0.31628218954295245
1.22,10.0,0.3175518299240096
1.22,10.2,0.31882146571633674
1.22,10.4,0.32009109691983056
1.22,10.6,0.32255267394946
1.22,10.8,0.33954051149026004
1.22,11.0,0.35604874856099844
1.22,11.2,0.3728224644093571
1.22,11.4,0.41078573339711477
1.22,11.6,0.45059746145219304
1.22,11.8,0.49373730078378586
1.22,12.0,0.5454663126644622
1.22,12.2,0.6000289730494957
1.22,12.4,0.6605950831763981
1.22,12.6,0.7241289055208917
1.22,12.8,0.7924474363665553
1.22,13.0,0.8640313477551598
1.22,13.2,0.9385717694684151
1.22,13.4,1.0165248788879195
1.22,13.6,1.0978410829512735
1.22,13.8,1.1817396738029624
1.22,14.0,1.2681649042067815
1.22,14.2,1.3570232830541342
1.22,14.4,1.448196441823891
1.22,14.6,1.5416622122732488
1.22,14.8,1.637158474869031
1.22,15.0,1.734525002347453
1.22,15.2,1.8336428854054956
1.22,15.4,1.9343949099623845
1.3,-6.0,0.22815869261161711
1.3,-5.8,0.22815869261161711
1.3,-5.6,0.22815869261161711
1.3,-5.4,0.22815869261161711
1.3,-5.2,0.22815869261161711
1.3,-5.0,0.22815869261161711
1.3,-4.8,0.22815869261161711
1.3,-4.6,0.22815869261161711
1.3,-4.4,0.22815869261161711
1.3,-4.2,0.22815869261161711
1.3,-4.0,0.22815869261161711
1.3,-3.8,0.2294354909932895
1.3,-3.6,0.2307122847002661
1.3,-3.4,0.23198907373243385
1.3,-3.2,0.23326585808967962
1.3,-3.0,0.23454263777189083
1.3,-2.8,0.23581941277895413
1.3,-2.6,0.23709618311075706
1.3,-2.4,0.23837294876718698
1.3,-2.2,0.23964970974813116
1.3,-2.0,0.24092646605347726
1.3,-1.8,0.24220321768311284
1.3,-1.6,0.24347996463692584
1.3,-1.4,0.2447567069148039
1.3,-1.2,0.24603344451663486
1.3,-1.0,0.24731017744230704
1.3,-0.8,0.24858690569170838
1.3,-0.6,0.24986362926472713
1.3,-0.4,0.2511403481612516
1.3,-0.2,0.25241706238117034
1.3,0.0,0.2536937719243718
1.3,0.2,0.2549704767907445
1.3,0.4,0.2562471769801773
1.3,0.6,0.257523872492559
1.3,0.8,0.2588005633277783
1.3,1.0,0.26007724948572447
1.3,1.2,0.2613539309662866
1.3,1.4,0.26263060776935376
1.3,1.6,0.26390727989481544
1.3,1.8,0.2651839473425608
1.3,2.0,0.26646061011247946
1.3,2.2,0.2677372682044612
1.3,2.4,0.2690139216183955
1.3,2.6,0.27029057035417214
1.3,2.8,0.2715672144116811
1.3,3.0,0.2728438537908125
1.3,3.2,0.27412048849145615
1.3,3.4,0.27539711851350246
1.3,3.6,0.27667374385684157
1.3,3.8,0.27795036452136407
1.3,4.0,0.27922698050696015
1.3,4.2,0.2805035918135207
1.3,4.4,0.2817801984409364
1.3,4.6,0.2830568003890977
1.3,4.8,0.2843333976578957
1.3,5.0,0.28560999024722133
1.3,5.2,0.2868865781569658
1.3,5.4,0.28816316138702
1.3,5.6,0.2894397399372754
1.3,5.8,0.29071631380762347
1.3,6.0,0.2919928829979554
1.3,6.2,0.29326944750816314
1.3,6.4,0.29454600733813785
1.3,6.6,0.2958225624877716
1.3,6.8,0.29709911295695635
1.3,7.0,0.29837565874558375
1.3,7.2,0.2996521998535463
1.3,7.4,0.3009287362807356
1.3,7.6,0.30220526802704434
1.3,7.8,0.3034817950923647
1.3,8.0,0.3047583174765892
1.3,8.2,0.3060348351796103
1.3,8.4,0.3073113482013208
1.3,8.6,0.30858785654161325
1.3,8.8,0.3098643602003805
1.3,9.0,0.3111408591775159
1.3,9.2,0.3124173534729118
1.3,9.4,0.31369384308646187
1.3,9.6,0.3149703280180593
1.3,9.8,0.3162468082675972
1.3,10.0,0.3175232838349692
1.3,10.2,0.3187997547200688
1.3,10.4,0.32007622092278953
1.3,10.6,0.3225442104394006
1.3,10.8,0.33953470476036685
1.3,11.0,0.356045805635986
1.3,11.2,0.37282243094483924
1.3,11.4,0.4107857110215311
1.3,11.6,0.4505974503088862
1.3,11.8,0.49373729629634855
1.3,12.0,0.5454663084660235
1.3,12.2,0.6000289686146629
1.3,12.4,0.6605950804865915
1.3,12.6,0.7241289048493713
1.3,12.8,0.792447436149463
1.3,13.0,0.8640313477117751
1.3,13.2,0.9385717694377811
1.3,13.4,1.0165248788738401
1.3,13.6,1.097841082944289
1.3,13.8,1.1817396737996466
1.3,14.0,1.268164904205237
1.3,14.2,1.3570232830534177
1.3,14.4,1.4481964418235582
1.3,14.6,1.5416622122730907
1.3,14.8,1.637158474868955
1.3,15.0,1.7345250023474166
1.3,15.2,1.8336428854054785
1.3,15.4,1.9343949099623763
1.38,-6.0,0.22764321983109895
1.38,-5.8,0.22764321983109895
1.38,-5.6,0.22764321983109895
1.38,-5.4,0.22764321983109895
1.38,-5.2,0.22764321983109895
1.38,-5.0,0.22764321983109895
1.38,-4.8,0.22764321983109895
1.38,-4.6,0.22764321983109895
1.38,-4.4,0.22764321983109895
1.38,-4.2,0.22764321983109895
1.38,-4.0,0.22764321983109895
1.38,-3.8,0.22892697087678981
1.38,-3.6,0.23021071715233493
1.38,-3.4,0.23149445865761772
1.38,-3.2,0.23277819539252123
1.38,-3.0,0.23406192735692927
1.38,-2.8,0.2353456545507254
1.38,-2.6,0.23662937697379338
1.38,-2.4,0.237913094626017
1.38,-2.2,0.23919680750728034
1.38,-2.0,0.24048051561746706
1.38,-1.8,0.2417642189564616
1.38,-1.6,0.24304791752414825
1.38,-1.4,0.24433161132041104
1.38,-1.2,0.2456153003451347
1.38,-1.0,0.24689898459820367
1.38,-0.8,0.24818266407950257
1.38,-0.6,0.24946633878891622
1.38,-0.4,0.2507500087263295
1.38,-0.2,0.2520336738916272
1.38,0.0,0.2533173342846944
1.38,0.2,0.25460098990541635
1.38,0.4,0.2558846407536784
1.38,0.6,0.2571682868293656
1.38,0.8,0.25845192813236373
1.38,1.0,0.2597355646625581
1.38,1.2,0.2610191964198346
1.38,1.4,0.2623028234040789
1.38,1.6,0.26358644561517686
1.38,1.8,0.26487006305301436
1.38,2.0,0.2661536757174777
1.38,2.2,0.2674372836084529
1.38,2.4,0.26872088672582634
1.38,2.6,0.27000448506948427
1.38,2.8,0.27128807863931326
1.38,3.0,0.2725716674351999
1.38,3.2,0.27385525145703077
1.38,3.4,0.2751388307046928
1.38,3.6,0.27642240517807287
1.38,3.8,0.27770597487705795
1.38,4.0,0.2789895398015351
1.38,4.2,0.28027309995139144
1.38,4.4,0.28155665532651447
1.38,4.6,0.28284020592679154
1.38,4.8,0.28412375175211
1.38,5.0,0.28540729280235777
1.38,5.2,0.2866908290774222
1.38,5.4,0.28797436057719134
1.38,5.6,0.2892578873015532
1.38,5.8,0.2905414092503954
1.38,6.0,0.29182492642360647
1.38,6.2,0.29310843882107435
1.38,6.4,0.29439194644268757
1.38,6.6,0.2956754492883344
1.38,6.8,0.2969589473579036
1.38,7.0,0.2982424406512834
1.38,7.2,0.29952592916836307
1.38,7.4,0.30080941290903107
1.38,7.6,0.30209289187317634
1.38,7.8,0.30337636606068813
1.38,8.0,0.3046598354714555
1.38,8.2,0.3059433001053676
1.38,8.4,0.3072267599623138
1.38,8.6,0.3085102150421836
1.38,8.8,0.30979366534486674
1.38,9.0,0.3110771108702526
1.38,9.2,0.312360551618231
1.38,9.4,0.31364398758869194
1.38,9.6,0.31492741878152525
1.38,9.8,0.3162108451966211
1.38,10.0,0.31749426683386955
1.38,10.2,0.3187776836931609
1.38,10.4,0.3200610957743857
1.38,10.6,0.32253551017840665
1.38,10.8,0.3395287335662844
1.38,11.0,0.3560427723449738
1.38,11.2,0.3728223581752016
1.38,11.4,0.41078566182831794
1.38,11.6,0.4505974258785309
1.38,11.8,0.493737287149141
1.38,12.0,0.5454663028802516
1.38,12.2,0.6000289657236952
1.38,12.4,0.6605950787853241
1.38,12.6,0.7241289042048075
1.38,12.8,0.792447435851948
1.38,13.0,0.8640313475830133
1.38,13.2,0.938571769378267
1.38,13.4,1.0165248788464878
1.38,13.6,1.09784108293072
1.38,13.8,1.1817396737932047
1.38,14.0,1.2681649042022358
1.38,14.2,1.3570232830520255
1.38,14.4,1.448196441822911
1.38,14.6,1.5416622122727839
1.38,14.8,1.6371584748688073
1.38,15.0,1.7345250023473469
1.38,15.2,1.833642885405445
1.38,15.4,1.9343949099623605
1.46,-6.0,0.2271183505090287
1.46,-5.8,0.2271183505090287
1.46,-5.6,0.2271183505090287
1.46,-5.4,0.2271183505090287
1.46,-5.2,0.2271183505090287
1.46,-5.0,0.2271183505090287
1.46,-4.8,0.2271183505090287
1.46,-4.6,0.2271183505090287
1.46,-4.4,0.2271183505090287
1.46,-4.2,0.2271183505090287
1.46,-4.0,0.2271183505090287
1.46,-3.8,0.22840918082787454
1.46,-3.6,0.22970000627887263
1.46,-3.4,0.23099082686190256
1.46,-3.2,0.23228164257684414
1.46,-3.0,0.23357245342357727
1.46,-2.8,0.23486325940198194
1.46,-2.6,0.23615406051193805
1.46,-2.4,0.2374448567533262
1.46,-2.2,0.2387356481260262
1.46,-2.0,0.24002643462991868
1.46,-1.8,0.24131721626488425
1.46,-1.6,0.24260799303080333
1.46,-1.4,0.24389876492755672
1.46,-1.2,0.24518953195502532
1.46,-1.0,0.24648029411308994
1.46,-0.8,0.24777105140163175
1.46,-0.6,0.24906180382053175
1.46,-0.4,0.2503525513696714
1.46,-0.2,0.2516432940489318
1.46,0.0,0.2529340318581947
1.46,0.2,0.2542247647973415
1.46,0.4,0.25551549286625386
1.46,0.6,0.25680621606481363
1.46,0.8,0.25809693439290265
1.46,1.0,0.25938764785040297
1.46,1.2,0.2606783564371966
1.46,1.4,0.261969060153166
1.46,1.6,0.2632597589981932
1.46,1.8,0.2645504529721608
1.46,2.0,0.2658411420749513
1.46,2.2,0.2671318263064473
1.46,2.4,0.2684225056665315
1.46,2.6,0.2697131801550868
1.46,2.8,0.27100384977199615
1.46,3.0,0.27229451451714265
1.46,3.2,0.27358517439040936
1.46,3.4,0.2748758293916797
1.46,3.6,0.27616647952083706
1.46,3.8,0.27745712477776474
1.46,4.0,0.2787477651623465
1.46,4.2,0.28003840067446606
1.46,4.4,0.28132903131400694
1.46,4.6,0.2826196570808535
1.46,4.8,0.2839102779748895
1.46,5.0,0.2852008939959991
1.46,5.2,0.28649150514406657
1.46,5.4,0.28778211141897614
1.46,5.6,0.2890727128206123
1.46,5.8,0.2903633093488597
1.46,6.0,0.291653901003603
1.46,6.2,0.2929444877847269
1.46,6.4,0.29423506969211627
1.46,6.6,0.295525646725656
1.46,6.8,0.2968162188852315
1.46,7.0,0.2981067861707276
1.46,7.2,0.2993973485820298
1.46,7.4,0.3006879061190234
1.46,7.6,0.301978458781594
1.46,7.8,0.3032690065696274
1.46,8.0,0.30455954948300884
1.46,8.2,0.3058500875216247
1.46,8.4,0.3071406206853604
1.46,8.6,0.30843114897410234
1.46,8.8,0.30972167238773657
1.46,9.0,0.31101219092614946
1.46,9.2,0.31230270458922726
1.46,9.4,0.31359321337685647
1.46,9.6,0.31488371728892367
1.46,9.8,0.31617421632531556
1.46,10.0,0.31746471048591896
1.46,10.2,0.31875519977062067
1.46,10.4,0.32004568417930784
1.46,10.6,0.322526526268948
1.46,10.8,0.33952256495354505
1.46,11.0,0.3560396297488235
1.46,11.2,0.37282220674509015
1.46,11.4,0.41078555820722956
1.46,11.6,0.4505973722429991
1.46,11.8,0.49373726737004087
1.46,12.0,0.5454662919228858
1.46,12.2,0.6000289615514052
1.46,12.4,0.6605950763769283
1.46,12.6,0.7241289031119594
1.46,12.8,0.7924474353032169
1.46,13.0,0.8640313473214034
1.46,13.2,0.9385717692623983
1.46,13.4,1.0165248787932353
1.46,13.6,1.0978410829043008
1.46,13.8,1.1817396737806625
1.46,14.0,1.2681649041963936
1.46,14.2,1.3570232830493152
1.46,14.4,1.4481964418216515
1.46,14.6,1.5416622122721872
1.46,14.8,1.6371584748685202
1.46,15.0,1.7345250023472092
1.46,15.2,1.8336428854053797
1.46,15.4,1.9343949099623297
1.54,-6.0,0.22658162543048718
1.54,-5.8,0.22658162543048718
1.54,-5.6,0.22658162543048718
1.54,-5.4,0.22658162543048718
1.54,-5.2,0.22658162543048718
1.54,-5.0,0.22658162543048718
1.54,-4.8,0.22658162543048718
1.54,-4.6,0.22658162543048718
1.54,-4.4,0.22658162543048718
1.54,-4.2,0.22658162543048718
1.54,-4.0,0.22658162543048718
1.54,-3.8,0.22787969461800536
1.54,-3.6,0.22917775883752808
1.54,-3.4,0.23047581808893144
1.54,-3.2,0.23177387237209138
1.54,-3.0,0.23307192168688387
1.54,-2.8,0.23436996603318533
1.54,-2.6,0.23566800541087188
1.54,-2.4,0.23696603981982
1.54,-2.2,0.23826406925990629
1.54,-2.0,0.2395620937310073
1.54,-1.8,0.24086011323299972
1.54,-1.6,0.24215812776576062
1.54,-1.4,0.24345613732916685
1.54,-1.2,0.24475414192309544
1.54,-1.0,0.2460521415474238
1.54,-0.8,0.24735013620202911
1.54,-0.6,0.2486481258867886
1.54,-0.4,0.24994611060158015
1.54,-0.2,0.2512440903462811
1.54,0.0,0.25254206512076943
1.54,0.2,0.25384003492492285
1.54,0.4,0.25513799975861934
1.54,0.6,0.2564359596217371
1.54,0.8,0.2577339145141542
1.54,1.0,0.25903186443574905
1.54,1.2,0.2603298093863999
1.54,1.4,0.2616277493659855
1.54,1.6,0.2629256843743841
1.54,1.8,0.26422361441147496
1.54,2.0,0.26552153947713664
1.54,2.2,0.26681945957124825
1.54,2.4,0.26811737469368874
1.54,2.6,0.2694152848443373
1.54,2.8,0.2707131900230732
1.54,3.0,0.2720110902297761
1.54,3.2,0.27330898546432525
1.54,3.4,0.27460687572660053
1.54,3.6,0.27590476101648137
1.54,3.8,0.27720264133384787
1.54,4.0,0.2785005166785799
1.54,4.2,0.2797983870505575
1.54,4.4,0.2810962524496611
1.54,4.6,0.2823941128757707
1.54,4.8,0.28369196832876686
1.54,5.0,0.28498981880853014
1.54,5.2,0.286287664314941
1.54,5.4,0.28758550484788037
1.54,5.6,0.288883340407229
1.54,5.8,0.29018117099286805
1.54,6.0,0.2914789966046783
1.54,6.2,0.2927768172425411
1.54,6.4,0.2940746329063378
1.54,6.6,0.2953724435959496
1.54,6.8,0.2966702493112583
1.54,7.0,0.29796805005214533
1.54,7.2,0.2992658458184924
1.54,7.4,0.3005636366101816
1.54,7.6,0.30186142242709474
1.54,7.8,0.303159203269114
1.54,8.0,0.30445697913612124
1.54,8.2,0.30575475002799934
1.54,8.4,0.3070525159446301
1.54,8.6,0.30835027688589645
1.54,8.8,0.30964803285168097
1.54,9.0,0.31094578384186633
1.54,9.2,0.31224352985633536
1.54,9.4,0.31354127089497097
1.54,9.6,0.3148390069576565
1.54,9.8,0.31613673804427483
1.54,10.0,0.3174344641547094
1.54,10.2,0.3187321852888435
1.54,10.4,0.3200299014465611
1.54,10.6,0.3225169857842703
1.54,10.8,0.3395160071108584
1.54,11.0,0.3560362644769159
1.54,11.2,0.37282193636307087
1.54,11.4,0.41078537016495786
1.54,11.6,0.4505972719799599
1.54,11.8,0.4937372222437465
1.54,12.0,0.5454662669159557
1.54,12.2,0.6000289511620287
1.54,12.4,0.660595070352034
1.54,12.6,0.724128900441137
1.54,12.8,0.7924474339664446
1.54,13.0,0.864031346688285
1.54,13.2,0.9385717689815203
1.54,13.4,1.0165248786641463
1.54,13.6,1.0978410828402598
1.54,13.8,1.18173967375026
1.54,14.0,1.268164904182231
1.54,14.2,1.3570232830427449
1.54,14.4,1.4481964418185982
1.54,14.6,1.5416622122707397
1.54,14.8,1.6371584748678236
1.54,15.0,1.7345250023468763
1.54,15.2,1.8336428854052214
1.54,15.4,1.934394909962255
1.62,-6.0,0.22603473181363773
1.62,-5.8,0.22603473181363773
1.62,-5.6,0.22603473181363773
1.62,-5.4,0.22603473181363773
1.62,-5.2,0.22603473181363773
1.62,-5.0,0.22603473181363773
1.62,-4.8,0.22603473181363773
1.62,-4.6,0.22603473181363773
1.62,-4.4,0.22603473181363773
1.62,-4.2,0.22603473181363773
1.62,-4.0,0.22603473181363773
1.62,-3.8,0.22734017638321907
1.62,-3.6,0.22864561588254972
1.62,-3.4,0.2299510503115015
1.62,-3.2,0.23125647966994664
1.62,-3.0,0.23256190395775742
1.62,-2.8,0.23386732317480596
1.62,-2.6,0.23517273732096472
1.62,-2.4,0.2364781463961062
1.62,-2.2,0.2377835504001032
1.62,-2.0,0.2390889493328284
1.62,-1.8,0.24039434319415467
1.62,-1.6,0.24169973198395492
1.62,-1.4,0.24300511570210231
1.62,-1.2,0.24431049434847024
1.62,-1.0,0.2456158679229318
1.62,-0.8,0.2469212364253605
1.62,-0.6,0.24822659985563006
1.62,-0.4,0.2495319582136139
1.62,-0.2,0.25083731149918614
1.62,0.0,0.25214265971222044
1.62,0.2,0.2534480028525909
1.62,0.4,0.2547533409201717
1.62,0.6,0.25605867391483716
1.62,0.8,0.25736400183646146
1.62,1.0,0.25866932468491943
1.62,1.2,0.25997464246008534
1.62,1.4,0.26127995516183405
1.62,1.6,0.26258526279004046
1.62,1.8,0.26389056534457933
1.62,2.0,0.26519586282532587
1.62,2.2,0.26650115523215545
1.62,2.4,0.2678064425649429
1.62,2.6,0.26911172482356405
1.62,2.8,0.2704170020078943
1.62,3.0,0.27172227411780925
1.62,3.2,0.2730275411531847
1.62,3.4,0.2743328031138965
1.62,3.6,0.2756380599998207
1.62,3.8,0.2769433118108334
1.62,4.0,0.2782485585468109
1.62,4.2,0.2795538002076294
1.62,4.4,0.2808590367931653
1.62,4.6,0.28216426830329533
1.62,4.8,0.2834694947378961
1.62,5.0,0.28477471609684446
1.62,5.2,0.28607993238001744
1.62,5.4,0.2873851435872917
1.62,5.6,0.28869034971854485
1.62,5.8,0.28999555077365374
1.62,6.0,0.2913007467524961
1.62,6.2,0.2926059376549493
1.62,6.4,0.2939111234808908
1.62,6.6,0.29521630423019857
1.62,6.8,0.29652147990275035
1.62,7.0,0.29782665049842405
1.62,7.2,0.29913181601709776
1.62,7.4,0.30043697645864975
1.62,7.6,0.3017421318229583
1.62,7.8,0.30304728210990173
1.62,8.0,0.30435242731935874
1.62,8.2,0.3056575674512078
1.62,8.4,0.306962702505328
1.62,8.6,0.3082678324815978
1.62,8.8,0.30957295737989654
1.62,9.0,0.31087807720010324
1.62,9.2,0.312183191942097
1.62,9.4,0.31348830160575736
1.62,9.6,0.3147934061909637
1.62,9.8,0.31609850569759557
1.62,10.0,0.31740360012553276
1.62,10.2,0.3187086894746549
1.62,10.4,0.32001377374484224
1.62,10.6,0.32250649845142354
1.62,10.8,0.33950878344404745
1.62,11.0,0.35603250616098503
1.62,11.2,0.3728213514492753
1.62,11.4,0.4107849520484745
1.62,11.6,0.4505970310588723
1.62,11.8,0.49373707706441655
1.62,12.0,0.5454661689249063
1.62,12.2,0.6000289039838904
1.62,12.4,0.6605950436717946
1.62,12.6,0.7241288816838822
1.62,12.8,0.7924474271417081
1.62,13.0,0.8640313460582281
1.62,13.2,0.938571768361888
1.62,13.4,1.0165248783557947
1.62,13.6,1.097841082695155
1.62,13.8,1.1817396736846797
1.62,14.0,1.2681649041523164
1.62,14.2,1.3570232830288147
1.62,14.4,1.4481964418121245
1.62,14.6,1.541662212267671
1.62,14.8,1.6371584748663457
1.62,15.0,1.7345250023461711
1.62,15.2,1.8336428854048865
1.62,15.4,1.9343949099620965
1.7,-6.0,0.22547710377386826
1.7,-5.8,0.22547710377386826
1.7,-5.6,0.22547710377386826
1.7,-5.4,0.22547710377386826
1.7,-5.2,0.22547710377386826
1.7,-5.0,0.22547710377386826
1.7,-4.8,0.22547710377386826
1.7,-4.6,0.22547710377386826
1.7,-4.4,0.22547710377386826
1.7,-4.2,0.22547710377386826
1.7,-4.0,0.22547710377386826
1.7,-3.8,0.22679006735641113
1.7,-3.6,0.2281030257644002
1.7,-3.4,0.22941597899770386
1.7,-3.2,0.2307289270561898
1.7,-3.0,0.23204186993972645
1.7,-2.8,0.233354807648182
1.7,-2.6,0.23466774018142483
1.7,-2.4,0.2359806675393233
1.7,-2.2,0.23729358972174638
1.7,-2.0,0.23860650672856268
1.7,-1.8,0.23991941855964116
1.7,-1.6,0.24123232521485058
1.7,-1.4,0.24254522669406012
1.7,-1.2,0.2438581229971394
1.7,-1.0,0.24517101412395736
1.7,-0.8,0.24648390007438345
1.7,-0.6,0.24779678084828777
1.7,-0.4,0.24910965644553953
1.7,-0.2,0.25042252686600885
1.7,0.0,0.25173539210956564
1.7,0.2,0.25304825217607985
1.7,0.4,0.25436110706542175
1.7,0.6,0.2556739567774617
1.7,0.8,0.25698680131207013
1.7,1.0,0.25829964066911776
1.7,1.2,0.25961247484847505
1.7,1.4,0.26092530385001284
1.7,1.6,0.2622381276736021
1.7,1.8,0.26355094631911385
1.7,2.0,0.2648637597864193
1.7,2.2,0.26617656807538964
1.7,2.4,0.26748937118589644
1.7,2.6,0.26880216911781113
1.7,2.8,0.27011496187100537
1.7,3.0,0.2714277494453508
1.7,3.2,0.2727405318407195
1.7,3.4,0.27405330905698355
1.7,3.6,0.2753660810940147
1.7,3.8,0.27667884795168557
1.7,4.0,0.2779916096298682
1.7,4.2,0.27930436612843523
